#{"t_start": 1787420832.5397766, "env_id": "None"}
r,l,t
91.16447,211,4784.547348
91.73714,215,4792.103339
100.78763,191,4792.856962
90.85978,198,4794.454612
-973.32117,145,4798.594119
96.226234,190,4807.615407
88.63509,222,4808.623416
95.03912,222,4819.971904
84.40332,224,4827.957113
85.597404,208,4833.938323
95.81468,215,4834.160633
-990.266,135,4835.256043
79.60861,239,4841.117542
100.49318,186,4844.015675
78.46354,269,4851.171684
91.59443,188,4856.775327
93.32314,191,4871.280845
96.61286,191,4871.417431
103.22297,185,4877.21189
85.3211,256,4877.629272
86.25696,219,4877.857656
93.30337,195,4881.823732
-982.5592,132,4881.823732
99.09625,183,4886.001833
-977.0946,140,4903.925115
94.59937,202,4908.942421
97.95693,183,4912.294411
100.657295,182,4916.01357
95.68435,245,4917.099861
89.31873,218,4923.147605
86.13269,252,4925.177363
81.71373,278,4939.746916
95.04707,194,4942.187243
98.22805,185,4945.117667
94.11581,192,4949.03475
97.8116,184,4952.258838
95.081535,199,4956.479937
99.03088,183,4961.144006
81.87198,232,4968.21085
-988.51953,130,4974.504597
-988.65247,118,4984.390406
97.348175,204,4984.92943
81.697,235,4987.673215
73.01657,271,4991.974398
91.492584,195,4994.626521
101.02505,222,4995.593132
93.48742,205,5008.452595
97.88362,186,5010.188097
-982.09937,136,5014.107475
85.517876,225,5028.176352
79.45537,241,5031.311112
100.653496,189,5032.160077
84.68459,231,5037.066113
84.75424,245,5042.3592
92.17691,201,5047.901502
97.28401,190,5047.901502
97.34134,224,5057.50218
85.080475,217,5070.418196
93.864944,211,5071.339417
85.927475,233,5076.631314
-987.1245,166,5078.826839
81.79843,241,5133.19611
93.0691,217,5134.386762
75.29201,273,5134.611116
94.56886,204,5141.859283
-985.9762,113,5144.197484
97.73864,195,5155.027184
93.92895,206,5155.769496
86.41498,217,5167.66414
