#{"t_start": 1776173585.0064635, "env_id": "None"}
r,l,t
-1000.0,1,822.462819
-2064.3743,244,824.067385
-2493.4102,279,824.465331
-2729.437,276,824.486094
-2463.4822,283,826.406881
-2383.67,299,826.65758
-1970.3882,115,826.841432
-2814.38,326,827.921151
-2949.7969,180,827.971731
-2701.13,345,827.971731
-2134.2314,114,828.994598
-2971.6885,348,829.767519
-2693.4956,344,831.761329
-948.76373,264,832.225987
-1875.675,291,832.898711
-1653.3228,182,833.287832
-527.805,296,833.753111
-768.44977,303,833.915823
-2962.825,323,840.674873
-2741.6277,343,842.029905
-2878.9395,215,842.754755
-2208.4138,260,843.165944
-695.5369,312,845.871175
-2674.4517,325,846.675101
-2446.2144,321,847.204853
-2460.375,306,847.469614
-2563.1077,369,848.329767
-3625.3555,276,848.875059
-1507.8865,259,848.932709
-2061.6548,192,849.861383
-4732.742,408,850.801211
-1725.0188,231,851.959598
-2285.38,299,852.507568
-810.7479,279,853.682966
-2549.329,253,853.782789
-2854.3428,350,853.949224
-1697.1738,116,854.153722
-2173.3105,259,854.756063
-2786.7534,342,855.440936
-508.2847,274,855.994794
-1948.8737,294,858.359863
-2463.0361,257,859.057926
-2267.675,239,859.844615
-597.7947,314,860.243716
-2480.559,324,861.054648
-817.0494,338,861.121749
-2624.9248,262,861.811293
-3065.5784,358,863.377975
-1837.2649,202,864.438481
-2476.4143,262,866.10184
-2974.3267,317,866.164818
-2976.331,369,866.698734
-3067.627,257,866.786817
-621.33154,304,867.874727
-2321.858,240,868.556814
-3194.552,333,869.109645
-3592.2292,312,871.147067
-1952.8152,236,871.194986
-2345.2886,289,872.415092
