#{"t_start": 1776857316.8778613, "env_id": "None"}
r,l,t
-1282.6294,583,675.20965
-1044.6594,109,676.022505
-1190.3022,398,676.194623
-1467.1372,295,676.963874
-1362.9567,266,678.16766
-1062.764,161,678.73521
-1047.5635,125,679.006835
-1629.7996,888,679.184895
-1243.1534,455,679.538044
-1112.8416,265,679.623965
-1190.5353,377,681.285593
-1372.9569,276,684.199956
-1214.5514,503,684.561274
-1157.6262,321,684.877624
-1236.0278,437,691.046362
-1231.2388,417,691.29134
-1023.6372,66,691.98018
-1249.9001,481,692.422612
-1177.1064,353,692.604482
-1662.4429,175,694.020471
-1189.7104,368,696.016869
-1283.8181,460,697.133855
-1062.7863,216,697.413385
-1153.8175,334,697.789868
-1788.02,815,697.952601
-1063.6766,141,699.197845
-1047.4994,106,699.423975
-1264.8743,531,700.068153
-1135.1033,285,700.165042
-1030.428,98,700.459459
-1328.1968,585,701.294113
-1096.0907,267,703.286859
-1188.3711,421,703.958156
-1145.3807,300,704.842406
-1624.366,1000,706.09423
-1068.0382,166,712.879996
-1414.5981,389,713.141754
-1451.4109,681,713.260734
-1409.221,243,714.961256
-1308.4796,586,714.987002
-1254.3872,440,715.580329
-1409.8079,689,716.181116
-1091.7407,217,716.362353
-1357.174,99,716.491771
-1028.3936,78,717.434201
-1531.8916,131,717.656089
-1353.7347,612,718.907203
-1227.359,404,718.963027
-1141.6968,268,719.225802
-1268.479,475,720.300325
-1150.7749,302,720.992579
-1076.2894,204,721.799977
-1240.8569,379,723.139868
-1077.8993,205,724.908993
-1194.3066,414,724.943751
-1492.5396,456,725.953418
-1285.5319,587,726.223454
-1437.1477,101,726.506639
-1346.0743,258,727.144142
-1412.0298,727,731.901261
-1393.5833,129,732.600418
-1752.6283,142,733.06131
-1373.7389,591,733.401055
-1126.8662,292,733.746111
-1066.6781,129,733.746111
-1539.8545,590,734.207678
-1042.5637,133,735.74523
-1135.6957,297,737.526955
-1204.1522,405,737.661345
-1258.0607,504,737.918003
-1274.5898,444,739.275427
-1204.7897,392,739.368477
-1245.5725,481,740.841328
-1119.2344,260,741.333336
-1292.38,291,741.89485
-1213.6324,444,742.055996
-1087.4426,205,743.67243
-1053.2773,139,743.939498
-1090.0756,190,744.813722
-1411.9293,744,744.909096
-1545.037,410,745.032582
-1308.747,563,745.511716
-1342.5255,661,752.830059
-1031.1975,89,754.079901
-1248.3259,405,755.024971
-1290.3319,482,755.169804
-1323.5632,517,755.407393
-1034.8035,89,755.407393
-1313.3687,537,756.959881
-1305.6049,530,757.508266
-1083.0566,191,758.241763
-1112.6605,257,759.114487
-1049.8064,126,759.232651
-1149.2932,319,759.744278
-1988.1427,729,759.781922
-1652.7341,1000,759.91923
-1154.2885,322,761.517678
-1110.242,220,762.337582
-1127.751,200,762.798043
-1055.3997,140,763.688223
-1037.098,98,763.884029
-1704.6357,677,765.142375
-1230.229,395,765.318584
-1263.7634,486,765.56685
-1038.3318,122,765.691364
-1781.7439,474,771.645276
-1130.087,291,773.979785
-1401.4426,688,774.511345
-1034.1022,94,775.294078
-1281.5016,528,776.077777
-1235.0044,482,776.904344
-1263.4528,490,776.904344
-1317.3556,531,777.102886
-1453.725,82,778.084124
-1029.0391,85,779.228267
-1327.8682,564,787.366555
-1601.9402,853,787.434251
-1174.8859,355,788.739728
-1275.6879,533,789.600163
-1223.249,400,790.22173
-1293.287,530,790.354208
-1222.7836,439,790.810118
-1145.2762,269,791.041331
-1064.9299,195,792.42963
-1251.9231,430,798.657846
-1242.6506,442,798.698059
-1200.7269,388,799.3914
-1126.0028,323,800.047192
-1517.866,247,801.013735
-1125.1918,213,801.570066
-1204.7362,447,801.730461
-1037.882,96,803.077918
-1508.1184,215,803.304624
-1043.7993,124,805.081101
-1330.6755,651,805.328954
-1664.8667,337,806.568167
-1311.2004,567,806.6353
-1521.801,785,807.367394
-1415.0177,606,808.107654
-1035.7169,105,808.28993
-1352.0574,581,809.691302
-1154.5042,338,810.166355
-1280.2283,490,810.398749
-1067.0947,163,810.786691
-1026.5741,83,811.780129
-1102.3518,285,812.119429
-1081.8671,191,812.787607
-1064.5515,179,813.036184
-1048.2639,124,819.203116
-1337.7167,569,819.63871
-1166.535,329,823.681335
-1343.0822,697,824.868902
-1239.8379,429,825.976658
-2014.5767,948,827.141342
-1045.1628,104,827.601662
-1192.2526,248,827.616462
-1406.7678,724,827.717835
-1076.7812,186,827.788567
-1397.545,698,829.041374
-1633.1641,183,830.334025
-1050.6959,148,831.178298
-1579.5525,981,832.666961
-1054.8423,140,833.358935
-1037.1383,92,833.931839
-1218.0149,440,834.167536
-1672.5771,462,839.494208
-1783.7817,1000,839.938895
-1220.1007,391,841.266994
-1037.8365,102,842.795126
-1101.6357,245,842.8502
-1151.4032,323,843.209962
-1273.8586,270,844.005579
-1035.3049,78,844.094357
-1043.7852,83,844.498079
-1247.7722,416,845.361504
-1740.7594,1000,847.038
-1088.9196,173,847.095184
-1626.3541,1000,847.456521
-1115.9182,255,847.792294
-1150.8446,309,848.546247
-1106.7872,224,848.566435
-1358.5884,646,849.094718
-1048.1464,110,850.218099
-1041.417,116,850.870036
-1025.1653,71,851.352686
-1072.8503,193,851.547321
-1381.292,324,851.933248
-1052.0138,131,853.853858
-1745.9163,460,859.106481
-1517.7755,641,860.801323
-1647.507,1000,861.763165
-1534.3755,549,863.440408
-1128.3281,168,864.34158
-1794.7781,451,865.585591
-1688.8079,1000,866.437206
-1358.1833,656,867.437181
-1125.8754,232,867.584279
-1061.44,126,869.293216
-1615.1852,1000,869.42926
-1616.0371,1000,870.065801
-1212.1472,418,871.482459
