scenario,t,dpsi,tracked,state,cls,sense,tcpa,range,bearing,panels_near
20,17.5,-6.495415315077651,1,idle,none,0,-6.346456979929382,7.315191556879077,-109.03685484517234,0
20,18.0,-5.498462114696906,1,idle,none,0,-6.827295768903609,7.651204021303817,-111.61438742769349,0
20,18.5,-5.02751623049835,1,idle,none,0,-8.041361861483995,7.992052327546066,-113.52215659309161,0
20,19.0,-5.054047120437531,1,idle,none,0,-8.68284870885155,8.337117711416584,-114.82278647939711,0
20,19.5,-5.359556790221632,0,none,,0,,8.686669167806377,-115.76622388521258,0
20,20.0,-5.673342235958728,0,none,,0,,9.038052606572535,-116.59940593731073,0
20,20.5,-6.053491036239848,0,none,,0,,9.38883525928074,-117.25589827685474,0
20,21.0,-5.196676951912082,0,none,,0,,9.743660418039518,-119.06687426040594,0
20,21.5,-2.4892597584166083,0,none,,0,,10.10806754090675,-122.64688835203509,0
20,22.0,1.233872799945516,0,none,,0,,10.483144928502082,-127.14748218847603,0
20,22.5,5.143786121540018,0,none,,0,,10.86532941515004,-131.7181821680042,0
20,23.0,8.587686119287696,0,none,,0,,11.253090349221068,-135.71636630390753,0
20,23.5,10.952850577452125,0,none,,0,,11.646660187759835,-138.5582182071956,0
20,24.0,11.805640624447676,0,none,,0,,12.041401560390566,-139.82054188128367,0
20,24.5,11.055126472326037,0,none,,0,,12.434610296019304,-139.43413618670635,0
20,25.0,9.001869842378653,0,none,,0,,12.835103409560958,-137.76083469327227,0
20,25.5,6.110130044822483,0,none,,0,,13.238876263910633,-135.2666554218597,0
20,26.0,3.2150613030588033,0,none,,0,,13.635964504679528,-132.75398029240205,0
20,26.5,1.323604395928328,0,none,,0,,14.030241108617945,-131.23557852655085,0
20,27.0,0.8351961941493187,0,none,,0,,14.42756199002163,-131.11823391900737,0
20,27.5,1.275097703399922,0,none,,0,,14.827758708754809,-131.91413931708553,0
20,28.0,1.854148969228504,0,none,,0,,15.228779477281416,-132.82569357053973,0
20,28.5,2.4554512529114163,0,none,,0,,15.631251803093834,-133.74012215006724,0
20,29.0,2.9941615959618275,0,none,,0,,16.033187118512917,-134.56628090062327,0
20,29.5,3.2677425494569547,0,none,,0,,16.43463079209665,-135.10712918449246,0
20,30.0,3.01727986909367,0,none,,0,,16.834902164738757,-135.10953631311008,0
20,30.5,2.0399122551522737,0,none,,0,,17.23409881530937,-134.38159956868867,0
20,31.0,0.6360638353734203,0,none,,0,,17.63160448635766,-133.2278359960864,0
20,31.5,-0.8821583644408975,0,none,,0,,18.02477936058678,-131.95372176224475,0
20,32.0,-2.0410852039995575,0,none,,0,,18.41413709742667,-131.03188788470334,0
21,0.0,0.0,0,none,,0,,7.861505158917649,28.468464724435023,0
21,0.5,-0.20254369465482114,0,none,,0,,7.452451994145011,28.507428910238076,0
21,1.0,-1.2366160759570448,0,none,,0,,7.051251087608645,29.349983899234473,0
