policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,scenario,start,who
model,crossing,6.058594996054423,0.9795735001537526,250.52553445208008,starboard,,True,goal,False,False,58,-30.34016334906427,-7.754296550874473,0,4,0,0,1,0.0,1.1901036383486796,0.0,0.0,0.4140630091218909,0.7119818726994642,0.9262837639243957,1.7195640739070437,0,,False,crossing,4,0.0,False,0.0,28,cruise,run5
model,crossing,5.474427570062953,0.4460543842171416,107.4313409364459,port,,True,collision:target,True,True,14,-301.18052684588804,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6987589660214113,0.8404555362752931,1.2740866498318537,0,,False,never,0,0.0,False,0.0,29,cruise,run5
model,crossing,3.9950540465771436,1.7781064429160531,255.25704639569454,starboard,,True,collision:target,True,True,15,-349.52208044701797,-25.8883757610348,3,9,0,0,6,1.2482634092284155,2.7812824224495403,0.0,0.0,1.3204719764953157,0.8472640277404899,0.9664675163033982,1.6575045146771847,0,,False,crossing,9,0.0,False,0.0,30,cruise,run5
model,crossing,7.735291501066443,0.8388778432043928,94.48823574345055,port,,True,goal,False,False,51,49.07988049642047,-30.352338223994074,9,9,0,0,4,3.4925185352245958,1.9602448347121553,0.0,0.0,0.7469243428460339,0.7802695898180166,1.0176820233972461,2.2067023163745256,0,,False,crossing,16,1.0,True,0.0,31,cruise,run5
model,crossing,7.0168699613170915,1.3350829370449335,259.65497700971713,starboard,,True,collision:target,True,True,15,-348.79610644670623,-39.701725506734846,4,13,0,0,10,1.6766231326687338,4.283075816833974,0.0,0.0,2.2669368237103185,0.7472651766699375,0.8970016264065365,1.7416981068013817,0,,False,crossing,13,0.0,False,0.0,32,cruise,run5
model,crossing,5.7425453375411974,2.4838158273022763,81.51973469732295,port,,True,collision:target,True,True,17,-410.056394891259,-93.64114020607249,8,12,0,0,12,5.217302308583234,8.184815485912855,0.0,0.0,7.916040712397482,0.8114042745101705,0.9898170925891,1.1660977201870717,0,,False,crossing,12,1.0,True,0.0,33,cruise,run5
model,crossing,4.158950744671773,1.7839877353952436,251.91684018788132,starboard,,True,collision:target,True,True,19,-364.4823178682971,-44.76616348527473,3,9,0,0,7,1.7534751525579373,3.9146881610124793,0.0,0.0,3.7130566851335947,0.8397595035839749,0.9556843526596557,1.2839281470145392,0,,False,crossing,9,0.0,False,0.0,34,cruise,run5
model,crossing,7.317595379330987,0.8351865361628191,113.10816249444454,port,,True,goal,False,False,51,-311.9672128991575,-77.21239646750398,10,13,0,0,13,5.891454980126763,3.7087349787709565,0.0,0.0,6.601687488789969,0.7863462433597354,0.9946575570356591,1.6857828972912294,0,,False,crossing,13,1.0,True,0.0,35,cruise,run5
model,crossing,4.125240439053129,1.0096759554242565,290.7369904682177,starboard,,True,collision:target,True,True,18,-360.83944074368634,-45.923161243500054,3,10,0,0,10,0.5427788745586678,4.441884018280086,0.0,0.0,4.7220177608773835,0.8233988489804239,0.946858809636066,1.2101835676537864,0,,False,crossing,10,0.0,False,0.0,36,cruise,run5
model,crossing,3.80127026892346,2.2456241657517846,68.44938096346765,port,,True,collision:target,True,True,20,-304.3338926131642,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7468884931907352,0.8351455221587483,1.3321692395880262,0,,False,never,0,0.0,False,0.0,37,cruise,run5
model,crossing,4.882180392282005,0.8698810019652079,96.53683227753992,port,,True,collision:target,True,True,17,-376.7495894375806,-63.07681369573228,8,8,0,0,8,5.144008043136958,3.8671499962926728,0.0,0.0,4.414171793927939,0.7967643306245369,0.9311330223206313,1.3114304420965028,0,,False,crossing,8,1.0,True,0.0,38,cruise,run5
model,crossing,4.159052935705747,1.804027892232582,217.08416514541523,starboard,,True,collision:obstacle,True,False,22,-389.6047864472953,-11.489401867591079,5,6,0,0,6,1.2930584587829022,0.3080243611055985,0.0,0.0,0.7920093131428887,0.8689200609650805,1.0433632562194812,2.334553867005387,0,,False,crossing,7,0.0,False,0.0,39,cruise,run5
model,overtaking,9.556232149411287,0.16856401487441053,1.6101026039999748,,,,goal,False,False,64,40.150486119512045,-60.92442482242453,14,2,34,0,12,2.7216238621866884,0.13829410882165505,10.87148456351483,0.0,1.6956636527288484,0.6040882740776203,0.9691007965360413,1.6051223397284575,0,,False,overtaking,41,0.0,False,0.0,40,cruise,run5
model,overtaking,5.7479461611789,1.2248627607666025,-2.509384418720579,,,,goal,False,False,61,44.84553821128555,-56.29871808386603,17,0,46,0,6,1.2036199515263515,0.0,13.68468461266542,0.0,0.23909660404779798,0.6196984256745929,0.8332136277347586,2.234407636039529,0,,False,overtaking,47,0.0,False,0.0,41,cruise,run5
model,overtaking,7.111260720178818,1.545817447677813,0.5482643252125285,,,,goal,False,False,54,89.35221467691916,-6.8894224329777956,13,0,0,0,0,1.3918025117126858,0.0,0.0,0.0,0.0,0.7116576930135962,0.8605787909818224,2.9542608900900786,0,,False,overtaking,33,0.0,False,0.0,42,cruise,run5
model,overtaking,9.924433511599638,0.5577780141895179,1.7363898783151903,,,,goal,False,False,64,112.29693053157851,-8.360849565050556,1,0,4,0,5,0.05882898323336248,0.0,0.7742041148256165,0.0,1.1738913965940427,0.5977178710559574,0.8548931225734774,1.982743238845142,0,,False,overtaking,36,0.0,False,0.0,43,cruise,run5
model,overtaking,7.777153961253272,0.17836430215336274,-2.1298098963724676,,,,goal,False,False,64,94.67871455619621,-20.223001583018405,5,0,6,0,9,1.4659403455045905,0.0,0.7352283222667418,0.0,2.2932833139134248,0.600326313876661,0.9182872551925584,1.608374664511295,0,,False,overtaking,43,0.0,False,0.0,44,cruise,run5
model,overtaking,9.472351939506785,0.6293837659105992,1.594090426277182,,,,goal,False,False,92,-7.236084774014529,-63.338287206451845,5,4,62,0,0,0.2935582765537182,0.20161854769938967,16.91310053511082,0.0,0.0,0.4366633143188701,0.673652442861116,2.0766010836135202,0,,False,overtaking,89,0.0,False,0.0,45,cruise,run5
model,overtaking,6.791254452278463,0.4570427385228544,-9.542742054762993,,,,goal,False,False,52,71.98655475610018,-16.44280862912333,14,7,0,0,3,2.8974127095147306,0.24323091641698816,0.0,0.0,0.19924948461362696,0.7399537581057262,0.9898575208788233,2.416499617706939,0,,False,overtaking,26,0.0,False,0.0,46,cruise,run5
model,overtaking,7.618572716555467,1.9884273638462515,8.064555095613034,,,,goal,False,False,52,82.57095758470246,-7.221466942544258,14,0,0,0,0,1.4588822106150012,0.0,0.0,0.0,0.0,0.7398039217983966,0.9771881169877683,3.0035748146674264,0,,False,overtaking,26,0.0,False,0.0,47,cruise,run5
model,overtaking,8.61263148724731,0.8361574141727877,8.499933444466564,,,,collision:target,True,True,89,-458.79247680347817,-52.171081371586,17,0,36,0,0,3.825339711323087,0.0,9.232124944593533,0.0,0.0,0.3611464386656592,0.6254910442838922,1.9413676224071954,0,,False,overtaking,44,0.0,False,0.0,48,cruise,run5
model,overtaking,7.715636756725871,0.7429086685850401,-4.659870018711645,,,,goal,False,False,64,44.91047824838406,-36.27595974744261,8,0,35,0,2,1.4362811060612037,0.0,8.090661976840146,0.0,0.008885590181139113,0.6017981715880752,0.8557244444684099,2.515369364296496,0,,False,overtaking,50,0.0,False,0.0,49,cruise,run5
model,overtaking,7.643066319700785,1.7056406923796066,-4.163139131686235,,,,goal,False,False,59,54.960412270250956,-5.972614321756661,12,0,0,0,0,1.2065887518700324,0.0,0.0,0.0,0.0,0.6580146350160976,0.8894885089632255,3.0020984898020857,0,,False,overtaking,39,0.0,False,0.0,50,cruise,run5
model,overtaking,7.958885684444756,0.5220743990799206,-6.99317287503974,,,,goal,False,False,57,82.68118546075027,-15.312632949387053,11,5,0,0,8,2.4205795637193965,0.12380059030439318,0.0,0.0,0.6039891526598424,0.6825570830182291,0.8871678316551869,2.412485296549158,0,,False,overtaking,29,0.0,False,0.0,51,cruise,run5
model,overtaking,8.919597231476935,0.7654242004525413,6.942858355735275,,,,goal,False,False,53,62.37320394970434,-38.19673482741378,12,4,25,0,0,2.6932426508760385,0.09572167259146908,6.775378173958223,0.0,0.0,0.7251060597229746,0.934088111452799,2.1585179032342316,0,,False,overtaking,27,0.0,False,0.0,52,cruise,run5
model,overtaking,6.8745535936065325,1.7843068933306978,-9.842023706633043,,,,goal,False,False,59,79.45973849446267,-23.099849311389377,9,0,34,0,0,0.47429468794290053,0.0,5.7644696127977815,0.0,0.0,0.6427917270121101,0.7696381648680342,2.892489273448738,0,,False,overtaking,44,0.0,False,0.0,53,cruise,run5
model,overtaking,7.392424952880393,1.4530951074163598,-9.662034232505992,,,,goal,False,False,56,92.25886166889973,-4.080560368246487,10,0,0,0,0,0.8243556299487851,0.0,0.0,0.0,0.0,0.6884765363725337,0.9139945407857805,3.211890207930111,0,,False,overtaking,23,0.0,False,0.0,54,cruise,run5
model,overtaking,8.211625632198505,1.3168745938909003,6.239889037475514,,,,goal,False,False,54,89.53815235139237,-11.246547152925276,14,2,0,0,2,2.2269084832141783,0.0012785034732111186,0.0,0.0,0.048227015293933154,0.7238334311730144,0.9241367501099281,2.762873463088171,0,,False,overtaking,30,0.0,False,0.0,55,cruise,run5
model,overtaking,6.670301727029801,0.3400603298527174,1.041112989169072,,,,goal,False,False,55,68.27647537492237,-18.065654953088305,7,0,0,0,9,2.2228302431014018,0.0,0.0,0.0,1.5694767221636368,0.6990300219807616,0.9258752865515782,2.1232846457316192,0,,False,overtaking,21,0.0,False,0.0,56,cruise,run5
model,overtaking,5.356479981505558,1.932059312507918,-4.09721214978468,,,,goal,False,False,55,85.28541914275456,-39.2939303695127,12,0,28,0,1,0.8938838482045846,0.0,9.647202215641341,0.0,0.030950521020260267,0.6882618106883598,0.8689074842955803,2.256922938293767,0,,False,overtaking,28,0.0,False,0.0,57,cruise,run5
model,overtaking,5.304665427323811,1.4300146119796155,8.955640423640077,,,,goal,False,False,53,62.60447524938451,-49.31493241148646,12,4,30,0,9,1.5342533066335264,0.1630618133087975,10.545240339200339,0.0,0.6556349659223897,0.7164607402541912,0.9130476593743236,2.353713824287492,0,,False,overtaking,30,0.0,False,0.0,58,cruise,run5
model,overtaking,9.457641443617554,1.0041574093420087,-0.5511930446619502,,,,goal,False,False,56,97.20019183191398,-7.426807434595642,12,0,0,0,0,1.5003651383021497,0.0,0.0,0.0,0.0,0.6944959237466332,0.9291092880281432,2.9704846719072107,0,,False,overtaking,28,0.0,False,0.0,59,cruise,run5
model,being_overtaken,9.556232149411287,1.8516685154475563,5.892331698869267,,False,,goal,False,False,65,87.68392227347579,-13.249077388446965,0,0,0,7,0,0.0,0.0,0.0,3.271377132949868,0.0,0.6010735683258982,0.8158548188933996,2.6313697020896907,0,,False,being_overtaken,15,0.0,False,0.0,60,cruise,run5
model,being_overtaken,5.7479461611789,1.6904407083818338,-2.5233037070053843,,False,,collision:obstacle,True,False,36,-343.17673849525175,-17.155694595395186,0,0,0,12,0,0.0,0.0,0.0,4.235973974171651,0.0,0.628241190164254,0.8761085283859804,2.0779421108971903,0,,False,being_overtaken,12,0.0,False,0.0,61,cruise,run5
model,being_overtaken,7.111260720178818,1.6591462177952323,5.798605650555382,,False,,goal,False,False,68,48.325219207986414,-11.523612886990174,0,0,1,5,1,0.0,0.0,0.3688617203594473,2.5045909345336552,0.01158164640774636,0.5595158005707842,0.7643414430372943,2.52582822365455,0,,False,being_overtaken,17,0.0,False,0.0,62,cruise,run5
model,being_overtaken,9.924433511599638,1.8595356156267682,-5.761505074223892,,False,,goal,False,False,53,-8.743317747525609,-44.22753071944988,7,1,7,12,9,2.718175275692353,0.004500819966167715,1.4477549212013718,3.940942613620823,2.12834416543354,0.752604820544786,1.0058003741142054,2.4824982203218267,0,,False,being_overtaken,21,0.0,False,0.0,63,cruise,run5
model,being_overtaken,7.777153961253272,1.4989473412166083,5.817347188610187,,False,,goal,False,False,71,60.16701257245174,-11.124087677505946,0,0,0,5,0,0.0,0.0,0.0,2.746688315433566,0.0,0.5496165742747761,0.8292759137693132,2.31333048593181,0,,False,being_overtaken,15,0.0,False,0.0,64,cruise,run5
model,being_overtaken,9.472351939506785,1.9738570974627374,7.020402118408914,,False,,goal,False,False,65,85.01618226134985,-25.940746991134034,0,0,0,18,0,0.0,0.0,0.0,6.405122713860255,0.0,0.5833818565183111,0.8291657591116837,2.3044170638746815,0,,False,being_overtaken,19,0.0,False,0.0,65,cruise,run5
model,being_overtaken,6.791254452278463,1.5734762792775023,4.906307916812494,,False,,collision:obstacle,True,False,56,-404.1415922859851,-17.858026865923932,0,0,0,11,0,0.0,0.0,0.0,4.409389349610847,0.0,0.4792592403240513,0.9210912607911216,2.5396172631801788,0,,False,being_overtaken,20,0.0,False,0.0,66,cruise,run5
model,being_overtaken,7.618572716555467,0.56048132483702,9.634710761628313,,True,,goal,False,False,63,-9.770934228720535,-24.733508366521132,0,0,2,8,1,0.0,0.0,0.7122452774690494,5.2394245447133585,0.21105688034298845,0.6205161245753329,0.7944933730385576,1.6944403654585636,0,,False,being_overtaken,19,0.0,False,0.0,67,cruise,run5
model,being_overtaken,8.61263148724731,1.404032640487198,-3.382325262425738,,False,,goal,False,False,59,58.2759163294444,-17.032725360445234,0,1,4,8,0,0.0,0.15680786621650183,0.7573026719843707,3.340799210748102,0.0,0.649838813037954,0.9913506180405967,2.2192331160574166,0,,False,being_overtaken,26,0.0,False,0.0,68,cruise,run5
model,being_overtaken,7.715636756725871,1.4454487561777294,5.5446980820429825,,False,,goal,False,False,65,76.48127639966037,-13.424469915029555,0,0,0,6,0,0.0,0.0,0.0,3.3146839296369275,0.0,0.5952206242936932,0.7750017379647745,2.3978372907955734,0,,False,being_overtaken,15,0.0,False,0.0,69,cruise,run5
model,being_overtaken,7.643066319700785,1.904501364148537,4.629622213453132,,False,,goal,False,False,66,116.02640283409671,-9.971262577004111,0,0,0,6,0,0.0,0.0,0.0,2.4620401424701512,0.0,0.585865876236458,0.8382033679849722,2.3684649751254296,0,,False,being_overtaken,14,0.0,False,0.0,70,cruise,run5
model,being_overtaken,7.958885684444756,1.982710486307465,9.96521668439594,,False,,goal,False,False,64,96.70962697092199,-12.14438998718493,0,0,0,8,0,0.0,0.0,0.0,2.9986148116506004,0.0,0.5976518791570373,0.811847722881321,2.336590605948794,0,,False,being_overtaken,17,0.0,False,0.0,71,cruise,run5
model,being_overtaken,8.919597231476935,1.87257929162381,2.993931110256792,,False,,goal,False,False,67,92.21249176070042,-14.809115517668623,0,0,1,9,0,0.0,0.0,0.37437686663029096,3.323792295752981,0.0,0.5699297964512616,0.6943281899187324,2.559989237184258,0,,False,being_overtaken,18,0.0,False,0.0,72,cruise,run5
model,being_overtaken,6.8745535936065325,1.7462657111291175,-8.88513336617301,,False,,collision:obstacle,True,False,26,-345.93043418024746,-15.363564807637811,0,0,0,6,0,0.0,0.0,0.0,3.7934727920093363,0.0,0.5923974781654846,0.9386486667208404,1.3285958323885994,0,,False,being_overtaken,17,0.0,False,0.0,73,cruise,run5
model,being_overtaken,7.392424952880393,1.5363389434046424,-5.05426633209524,,False,,goal,False,False,58,60.672695787806894,-21.95559749404461,2,0,5,8,1,0.887987408219702,0.0,0.5667475955954723,3.626974501157156,0.18456038878375605,0.658589394045778,0.9568864362205021,2.2722070348683805,0,,False,being_overtaken,26,0.0,False,0.0,74,cruise,run5
model,being_overtaken,8.211625632198505,1.875489588308004,0.25446250814855453,,False,,goal,False,False,64,119.62874752993524,-9.369054099205515,0,0,0,7,0,0.0,0.0,0.0,2.313346691161856,0.0,0.5930287903804414,0.8430390648835644,2.3637697443487156,0,,False,being_overtaken,15,0.0,False,0.0,75,cruise,run5
model,being_overtaken,6.670301727029801,1.9755597225591721,9.402902688460479,,False,,collision:obstacle,True,False,38,-365.74367823860183,-4.842111845445674,0,0,0,5,0,0.0,0.0,0.0,1.1955831717149812,0.0,0.4133407876310065,0.5521032723894694,2.5100820710160323,0,,False,being_overtaken,12,0.0,False,0.0,76,cruise,run5
model,being_overtaken,5.356479981505558,1.576932168108137,4.511814481422334,,False,,goal,False,False,64,104.09646567485593,-25.806837879058843,0,0,0,9,0,0.0,0.0,0.0,6.372058735570085,0.0,0.5863831162304316,0.7939566165262781,1.9099882502742853,0,,False,being_overtaken,22,0.0,False,0.0,77,cruise,run5
model,being_overtaken,5.304665427323811,1.89055549279566,4.230252884692726,,False,,goal,False,False,62,111.35659799957898,-22.74399297523004,0,0,0,9,0,0.0,0.0,0.0,5.615800734624701,0.0,0.6062360356038778,0.7430111857609774,2.1213901599827496,0,,False,being_overtaken,23,0.0,False,0.0,78,cruise,run5
model,being_overtaken,9.457641443617554,1.8255296863556782,7.514933632708885,,False,,goal,False,False,64,120.85083987410688,-11.272285653895294,0,0,0,9,0,0.0,0.0,0.0,2.7832804083692078,0.0,0.5952716061178356,0.7772031413678158,2.4299803757912772,0,,False,being_overtaken,17,0.0,False,0.0,79,cruise,run5
model,null,9.556232149411287,0.3549204557349615,4.39460585019685,,,,collision:obstacle,True,False,42,-357.51787455917577,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5427868254868964,0.7092635482925804,7.720027578016804,0,,False,never,0,0.0,False,0.0,80,cruise,run5
model,null,7.111260720178818,4.098204589788674,0.7798740741336943,,,,goal,False,False,60,79.13383157149948,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6391064772826703,0.8678385942835024,8.421594238730727,0,,False,never,0,0.0,False,0.0,81,cruise,run5
model,null,9.924433511599638,6.062334617550908,-2.036564089612069,,,,goal,False,False,63,65.00819301508709,-1.7218643839570429,1,0,2,0,0,0.041319403524173785,0.0,0.42148148236455074,0.0,0.0,0.6132673689799416,0.9167336919983503,4.533798372385525,0,,False,overtaking,2,0.0,False,0.0,82,cruise,run5
model,null,7.777153961253272,8.559003963480428,7.264527238106524,,,,goal,False,False,64,116.4855825994121,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6001787677292667,0.7836528676828374,7.53362456192356,0,,False,never,0,0.0,False,0.0,83,cruise,run5
model,null,9.472351939506785,9.596358425588157,-3.940947096756009,,,,collision:obstacle,True,False,43,-367.62458314225074,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.47655513962607016,0.583526973648811,9.796896270563266,0,,False,never,0,0.0,False,0.0,84,cruise,run5
model,null,8.61263148724731,1.9887933450307789,-1.1270768060442258,,,,goal,False,False,60,51.09681338348602,-17.2428145624854,3,3,3,0,0,2.7408926362563966,0.505329375353847,0.3261154458374145,0.0,0.0,0.6354544808245635,0.8582890036855426,6.996379187310331,0,,False,overtaking,4,0.0,False,0.0,85,cruise,run5
model,null,7.715636756725871,2.762014081009041,-0.40637360625555274,,,,goal,False,False,74,-46.96873313140473,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5211511392078503,0.8020849209949017,10.433097837258945,0,,False,never,0,0.0,False,0.0,86,cruise,run5
model,null,7.643066319700785,6.330355979488411,5.301646114803592,,,,goal,False,False,59,96.52616009247929,-15.661305686464729,6,4,5,0,4,1.3755741637356105,0.5351416707977772,1.3175898628090954,0.0,0.32443084431371444,0.6551557105463638,0.9015367164062272,6.542019115094728,0,,False,overtaking,6,0.0,False,0.0,87,cruise,run5
model,null,7.958885684444756,4.951431692942184,6.252128618956611,,,,goal,False,False,64,74.60179371012251,-23.551345710953726,7,3,4,0,0,3.6280730073448852,0.5723883942501864,0.7664060480717008,0.0,0.0,0.5991089358495566,0.8283165945895505,5.562247928365205,0,,False,overtaking,17,0.0,False,0.0,88,cruise,run5
model,null,8.919597231476935,0.626960535485727,-3.3771176787976476,,,,collision:obstacle,True,False,35,-346.6934252761558,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.45685439812968864,0.577434367763924,8.542992101791768,0,,False,never,0,0.0,False,0.0,89,cruise,run5
model,null,7.392424952880393,0.37408620081980476,0.7022053571200253,,,,goal,False,False,56,46.48475637633802,-14.715257909330914,3,3,7,0,0,1.3189949474691576,0.18663279177996445,2.017333500013266,0.0,0.0,0.6797736369370581,1.0334767511784033,5.427292270714136,0,,False,overtaking,9,0.0,False,0.0,90,cruise,run5
