#{"t_start": 1781347671.704863, "env_id": "None"}
r,l,t
103.62634,186,2441.12727
103.32675,185,2447.959697
104.152885,217,2452.840042
98.723595,202,2453.197572
101.90993,182,2459.537419
98.34652,183,2460.271701
104.19817,183,2461.82327
95.31193,220,2467.790442
94.763885,232,2470.133099
102.21552,183,2471.108282
102.86188,201,2477.898212
108.75905,206,2478.877219
102.90193,182,2484.954924
-970.64105,127,2486.139747
103.86895,218,2487.253594
-965.369,136,2488.333838
104.47143,221,2488.487253
100.31687,185,2491.179858
-979.95105,98,2500.416709
-966.50836,137,2503.014356
100.88941,212,2504.349207
98.39448,215,2505.629575
99.51305,189,2507.824935
102.92152,182,2509.232999
-990.9441,81,2513.571933
105.13661,192,2513.794205
109.86313,219,2514.380732
100.82357,184,2521.769444
99.30041,185,2524.07188
100.77923,182,2526.359488
-966.9098,136,2529.641006
99.51207,185,2530.71016
112.59554,215,2532.955271
98.075806,183,2534.946375
102.96123,189,2536.471164
-975.33704,110,2537.349391
-982.2747,98,2538.359276
-989.2441,74,2539.706902
97.867035,183,2543.490947
-990.1804,76,2548.6308
-994.1516,65,2551.389535
104.71606,182,2554.472003
107.5173,223,2556.010733
104.00876,182,2558.161366
104.8099,182,2559.02209
97.17406,184,2560.145036
109.93266,213,2560.394269
-994.35004,67,2562.54525
-981.9016,93,2567.584816
-981.9115,93,2569.52101
95.753815,184,2573.875635
110.13421,222,2575.775486
103.151146,182,2583.4068
93.73795,209,2585.391414
102.45845,184,2585.839395
110.68621,208,2586.349612
102.744286,184,2590.939262
98.763504,183,2592.956717
-984.12036,91,2597.205046
100.91196,183,2598.964972
107.56798,223,2602.11503
-975.1709,111,2607.169506
-964.14465,142,2609.211215
109.321236,210,2610.229917
104.4315,198,2610.827699
104.76061,211,2613.78854
-983.6766,90,2621.320988
-972.6936,119,2623.084842
101.300316,202,2623.97135
96.564995,213,2626.936161
105.90376,211,2629.681411
99.81045,182,2634.619574
106.75943,194,2635.858957
-979.31696,103,2641.716477
110.4215,209,2642.414183
-991.6993,73,2646.587676
107.99717,219,2652.909788
-975.06116,114,2653.914424
105.02956,218,2654.754965
103.158,223,2656.228256
101.40365,182,2656.932144
-985.2326,87,2668.483102
101.11414,182,2668.933034
104.001564,191,2669.654476
101.33537,200,2675.451042
102.657166,182,2680.046954
102.77347,182,2680.94393
106.24021,201,2681.809008
-979.098,100,2683.510829
-984.2689,92,2683.510829
-977.76605,103,2684.518477
107.94655,196,2685.70855
-987.48303,80,2687.529048
-987.78906,78,2695.280112
-969.55225,124,2698.643357
-965.5017,137,2708.044699
101.59923,183,2710.986604
107.21085,196,2711.316193
100.427826,182,2711.754148
95.30174,208,2712.159594
102.10975,182,2712.860264
-966.7454,132,2718.228625
101.33134,182,2721.970907
-992.7539,72,2722.483481
-983.53033,89,2724.818607
-992.5993,70,2733.32355
107.42735,193,2736.78744
103.438065,182,2737.914644
-978.43195,106,2738.099995
106.344536,200,2741.336402
106.45741,191,2741.796351
106.76057,195,2749.437956
-985.002,86,2751.894962
103.71339,182,2754.549536
-975.44745,108,2756.624929
-964.8941,138,2762.899933
104.68298,192,2762.899933
105.17167,188,2766.636349
107.72823,194,2770.482257
-988.93823,78,2773.679419
105.587135,182,2774.677557
-976.7073,106,2777.783573
-986.98096,80,2778.136891
97.48547,202,2779.525161
104.694016,187,2779.779327
100.24674,184,2781.474813
-991.80054,69,2889.552349
-984.79425,86,2890.019341
-976.88763,106,2891.257753
-964.9062,138,2891.508785
-964.78925,140,2892.731657
105.98223,181,2893.962911
102.780266,184,2900.962269
-990.35034,73,2902.053245
-980.1672,97,2902.232526
105.16178,182,2902.803314
-978.3,101,2904.788141
-966.0309,139,2912.447217
103.85493,182,2915.21241
105.78261,205,2917.310235
101.90954,182,2925.848481
101.70079,183,2927.102005
103.39858,182,2927.102005
-981.6775,95,2928.480898
104.355225,181,2929.422117
94.10957,210,2931.681093
102.251205,182,2937.37141
-984.80536,87,2940.296374
-975.33386,109,2941.922332
106.54232,182,2942.227612
-971.10406,121,2943.690925
-978.8033,101,2945.339427
101.05661,182,2950.714847
-990.71344,77,2952.78981
-976.5011,106,2956.597055
103.80094,209,2958.104148
-994.42847,65,2961.861773
103.68695,182,2962.373574
105.5527,182,2968.564166
-987.40155,81,2969.092736
106.845024,212,2969.382081
102.92815,182,2970.175176
-975.79315,108,2971.158554
-984.659,86,2973.129915
104.2312,182,2975.246955
103.05138,184,2986.308765
105.41415,182,2992.041133
106.093025,181,2992.406859
105.61675,186,2993.248871
105.60376,182,2994.526389
99.46478,195,2995.286635
105.90324,197,2998.549513
105.733406,188,2999.372584
-993.43036,64,3000.197823
-988.07404,78,3004.698873
-988.3045,79,3009.737842
100.7632,183,3009.99777
-975.5189,110,3014.672764
-983.72876,88,3016.395073
103.231186,184,3016.524024
104.60736,181,3017.058659
101.228035,183,3019.559472
-989.072,76,3020.792351
101.83428,182,3023.534963
-989.7782,76,3026.0116
-985.7751,84,3028.817505
-964.67053,136,3029.119454
-985.87366,84,3032.296251
-965.1387,136,3035.785584
-993.7555,64,3036.877136
104.69317,181,3040.976511
105.25601,185,3044.567295
101.7966,182,3047.427319
