policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,rms_cte,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,set,scenario
model,being_overtaken,9.223101176511955,1.610699124083633,-4.406193619774143,,False,,goal,False,False,33,0.4863813961243295,-21.38828529574513,0,0,0,9,0,0.0,0.0,0.0,5.281058097714848,0.0,0.7808414592816246,0.9028589457513169,2.6549176688039364,1.3822478711186457,0,,False,being_overtaken,10,0.0,False,0.0,development,72
model,being_overtaken,9.201228208159643,1.216089565901608,-2.0152702000891143,,False,,goal,False,False,38,82.66188461480813,-30.479702587165804,0,0,0,19,0,0.0,0.0,0.0,7.525852490658224,0.0,0.6434829675257261,0.8116643064089849,2.1001955372319867,0.6538976165965447,0,,False,being_overtaken,28,0.0,False,0.0,development,73
model,being_overtaken,9.304144726251463,1.9081779744704535,-9.662034232505992,,False,,goal,False,False,35,34.82379662447639,-76.72647292158841,0,0,0,27,0,0.0,0.0,0.0,18.944808128787262,0.0,0.7004220907967433,0.7730793891758204,2.5498629830455712,0.8623991435612486,0,,False,being_overtaken,32,0.0,False,0.0,development,74
model,being_overtaken,9.20575260113067,1.7811026599624644,-6.918180980398385,,False,,goal,False,False,35,73.57539786236475,-22.77796312641438,0,0,0,20,0,0.0,0.0,0.0,5.624188426275154,0.0,0.6933906768604977,0.9178316970188957,3.083249526114835,0.7062081149202722,0,,False,being_overtaken,26,0.0,False,0.0,development,75
model,being_overtaken,9.426345612222729,1.581172144619873,-4.164408656641687,,False,,goal,False,False,35,50.42443814797576,-43.956988526822336,0,0,0,19,0,0.0,0.0,0.0,10.853577414030205,0.0,0.7217228403769677,0.9167024219203054,3.1685348604334376,0.494519145667004,0,,False,being_overtaken,25,0.0,False,0.0,development,76
model,being_overtaken,9.209226660497963,1.7425760355788675,-9.106683087764988,,False,,goal,False,False,35,36.358978741197774,-65.66976566396924,0,0,0,18,0,0.0,0.0,0.0,16.240461488925916,0.0,0.6968026487481922,0.8897704651080622,1.7675908180500428,0.6380686458608967,0,,False,being_overtaken,30,0.0,False,0.0,development,77
model,being_overtaken,9.20543525150859,1.4588206169932798,-2.068812098109092,,False,,goal,False,False,35,83.48753116236695,-19.493549459431783,0,0,0,8,0,0.0,0.0,0.0,4.813222088748589,0.0,0.690928758527018,0.8656628502581264,1.85776301789408,0.4844937251221275,0,,False,being_overtaken,24,0.0,False,0.0,development,78
model,being_overtaken,9.3403387698431,1.8722641319819475,-9.242295739749904,,False,,collision:boundary,True,False,45,-445.82495415127346,-16.44248962787747,0,0,0,11,0,0.0,0.0,0.0,4.059873982191968,0.0,0.7274753554385169,0.9263962265502722,3.215339958576551,2.378021851666947,0,,False,being_overtaken,11,0.0,False,0.0,development,79
model,null,9.29164488754975,5.7565381948550165,-7.26621989820476,,,,goal,False,False,59,12.499298148042527,-4.67112307724844,3,0,8,0,0,0.2103353735675535,0.0,1.0083230494691804,0.0,0.0,0.6885471411681566,0.8827034018535947,6.260574916680992,2.181441992240362,0,,False,overtaking,25,0.0,False,0.0,development,80
model,null,9.256378717080882,8.660246858655393,-3.5806942248362805,,,,goal,False,False,59,148.94355328308708,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6469371013936711,0.7226291154368588,8.102610429292135,0.21363136617828804,0,,False,never,0,0.0,False,0.0,development,81
model,null,9.263701505753867,2.9058296402531263,-3.3861293635073135,,,,goal,False,False,57,7.33884292015459,-24.807359290252766,6,0,1,0,0,4.761797403663184,0.0,0.3434617061444447,0.0,0.0,0.7182430019309031,0.9942150853600041,8.513459816371872,2.2822384335893573,0,,False,overtaking,6,0.0,False,0.0,development,82
model,null,9.201657506973971,8.143947688279297,3.3248882279343874,,,,collision:obstacle,True,False,48,-327.5492927666835,-1.3162514214569314,0,0,4,0,0,0.0,0.0,0.3656253948491476,0.0,0.0,0.6266015122547485,0.7996044890868286,6.8584353918829954,1.6771632045305402,0,,False,overtaking,6,0.0,False,0.0,development,83
model,null,9.419592259148496,0.8989021005760739,1.9791000954530311,,,,goal,False,False,57,42.12035044098946,-15.600446018944519,9,2,0,0,0,2.427677994561897,0.7239272617905308,0.0,0.0,0.0,0.7104526377857696,0.9689279471811757,5.651866340241708,1.5013136635448199,0,,False,overtaking,12,0.0,False,0.0,development,84
model,null,9.201353859109185,9.596358425588159,-3.940947096756009,,,,goal,False,False,52,42.45281607266516,-18.049145904755196,4,4,10,0,3,0.829331304770391,0.7669425056258883,2.5095126720600174,0.0,0.2474099830839,0.7489823070378484,0.9270664231212318,4.268481853260159,1.0655393011477494,0,,False,overtaking,16,0.0,False,0.0,development,85
