#{"t_start": 1787242014.4710498, "env_id": "None"}
r,l,t
101.22787,184,1135.216021
-974.23346,137,1136.346153
-988.6708,78,1138.289303
-978.65497,102,1138.793884
-966.91486,149,1141.810947
82.19171,289,1142.090565
-967.4654,132,1142.450946
-975.162,133,1143.569877
109.1057,212,1149.872426
87.75094,286,1150.230729
111.00756,219,1151.510957
105.26022,237,1152.107366
101.29422,185,1152.361712
93.90915,186,1152.773123
109.90746,216,1154.00946
104.02749,215,1155.598901
-979.68964,101,1155.737469
-994.0447,65,1156.266259
-990.5393,72,1157.164758
101.496826,184,1160.20439
-989.0465,77,1160.900599
-980.5623,97,1161.394309
-964.01935,143,1162.577246
105.34041,192,1163.22532
92.19762,185,1163.476659
-983.12506,103,1163.565214
-967.0142,148,1164.619934
-986.60913,89,1168.120152
-982.4925,92,1168.397883
-972.30164,130,1168.794353
-978.42706,105,1168.915277
-975.1481,115,1168.970892
-962.4443,162,1169.444092
-965.9093,145,1172.89442
110.709724,222,1173.845701
-985.1363,86,1174.175348
-978.93,100,1174.73589
-983.0278,91,1174.825588
-959.82086,158,1177.66917
-992.6628,69,1179.153359
94.09934,185,1179.515692
-980.12885,99,1180.324739
107.8105,201,1180.566604
-980.93317,96,1182.993395
101.01178,182,1183.454296
-959.98425,168,1183.836031
98.034904,185,1184.644
-980.54834,99,1184.767986
-991.3252,71,1185.069534
-977.23193,106,1186.958867
-988.2586,79,1188.190233
-972.0032,144,1188.190233
-973.8367,114,1191.725616
-977.62897,104,1192.400687
104.30079,186,1195.442279
-970.53546,122,1195.958225
93.73529,183,1196.608146
102.93585,191,1196.999537
-969.109,129,1199.403911
-972.9302,125,1199.768847
96.45751,183,1199.852635
107.13641,201,1199.923265
-988.6823,78,1201.533827
-980.5855,102,1201.878416
-972.9433,117,1202.833313
-990.5215,72,1203.866112
-971.3201,125,1204.315991
-981.1753,122,1207.092069
-965.11334,139,1207.838741
-985.9455,84,1209.800392
-966.1213,139,1210.3699
95.61282,183,1211.088547
102.32945,182,1212.627527
-967.45325,138,1212.781552
-977.6115,105,1214.313284
103.54166,183,1214.352445
-980.89014,96,1215.390265
-979.2983,100,1218.041514
99.87539,189,1218.041514
-970.37787,131,1218.321756
-978.624,103,1219.96049
-973.584,120,1222.394409
109.017624,212,1222.73228
94.81341,183,1223.155628
-976.28467,109,1225.115763
101.04327,184,1225.315534
-973.09845,168,1228.51972
-979.3559,101,1228.784877
101.02679,187,1229.829728
-968.90717,130,1231.142471
100.35821,184,1231.49089
100.50912,183,1233.278306
-978.9019,101,1234.964302
-974.324,127,1236.187565
104.221,191,1236.698869
-978.82983,102,1237.426099
-970.3653,130,1239.162456
-980.7575,96,1239.293783
100.000244,246,1239.756891
-986.4778,84,1241.322062
-978.2344,103,1243.804649
107.06618,228,1244.073969
-980.4096,97,1245.571236
-991.5583,80,1246.366214
-972.4678,119,1246.921335
104.90792,200,1246.998665
102.303185,182,1247.502776
-988.8042,79,1251.974745
-965.6908,135,1252.108685
-968.394,138,1253.270283
-959.481,169,1253.558069
-980.32776,101,1253.619646
102.09632,238,1253.619646
98.65161,188,1257.374693
105.06841,192,1258.771425
-977.6903,106,1260.18835
-972.9248,122,1260.967571
-970.3873,123,1261.04231
-959.60614,158,1261.111735
94.2176,184,1263.060287
102.00923,182,1264.863579
-991.98236,69,1265.390736
-962.1159,146,1265.961308
-979.9901,98,1266.734821
-980.3053,99,1270.859095
101.73425,201,1270.992687
-977.35175,111,1271.907276
95.49288,185,1272.028076
106.683235,210,1272.255995
95.42112,184,1273.862073
-970.6663,145,1274.749663
-982.09686,93,1276.181798
-982.6346,92,1276.257487
