src,case,side,response,engaged,sense,trigger_step,steps_after,outcome,min_range,vport_frames,heading_dev_3s,pre_return,dcpa,tcpa,ct,u_pf,d_pf,u_prog,d_prog,u_exist,d_exist,u_smooth,d_smooth,u_obs,d_obs,u_bnd,d_bnd,u_dom,d_dom,u_col,d_col,u_terminal,d_terminal,u_total,d_total
extra,45,port,wrong_60,True,-1,9.0,63,goal,2.61146450552523,0,21.402372744616343,10.0317263299217,2.302113344627434,9.34536136132256,158.4529536503171,-68.50515668266816,-15.738199384662778,87.2267668294585,26.55638033206559,-15.75,-4.885854644723005,-2.240174542427132,-0.9351156944966159,0.0,0.0,0.0,0.0,0.0,0.0,-18.50550081510361,-14.353214573135771,100.0,4.435170554047622,82.2259347892596,-4.920833410904957
extra,46,port,stand_on,False,0,,0,target,1.2920619702967242,0,,-285.30262802624554,1.04821542919003,10.966924574695305,106.92672852775569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,46,port,compliant_30,False,0,,0,target,1.2920619702967242,0,,-285.30262802624554,1.04821542919003,10.966924574695305,106.92672852775569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,46,port,wrong_30,False,0,,0,target,1.2920619702967242,0,,-285.30262802624554,1.04821542919003,10.966924574695305,106.92672852775569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,46,port,compliant_60,False,0,,0,target,1.2920619702967242,0,,-285.30262802624554,1.04821542919003,10.966924574695305,106.92672852775569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,46,port,wrong_60,False,0,,0,target,1.2920619702967242,0,,-285.30262802624554,1.04821542919003,10.966924574695305,106.92672852775569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,47,port,stand_on,True,-1,5.0,64,goal,2.5094764234304976,0,0.559813806164982,5.756485840464832,2.4881278941031697,10.535284686089286,99.17460422804386,-3.287062573746864,-0.8860426068812995,94.0231327533832,28.832447671459935,-16.0,-4.896399152389277,-0.12677396110199296,-0.04781563777641796,0.0,0.0,0.0,0.0,0.0,0.0,-3.342848458288215,-1.873386080432762,100.0,4.2178030665087585,171.26644776024614,25.346607260488934
extra,47,port,compliant_30,True,-1,5.0,67,goal,3.3300001599951976,0,-17.780460455578577,5.756485840464832,2.4881278941031697,10.535284686089286,99.17460422804386,-43.54599886686963,-9.422328877425558,93.7285558099703,27.161545723363442,-16.75,-4.925032029898121,-4.219140666597337,-2.2101927401698136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.6275567655825034,129.21341627650332,14.231548841452451
extra,47,port,wrong_30,True,-1,5.0,20,target,1.8026343155782554,0,18.470018956908632,5.756485840464832,2.4881278941031697,10.535284686089286,99.17460422804386,-7.024644058984382,-3.6939329026864742,26.316436143806072,17.46488864748027,-5.0,-3.2338721904083823,-3.676102534638508,-2.155083177966295,0.0,0.0,0.0,0.0,-3.131143234057585,-1.4305264454378497,-43.50949438112807,-26.232177984077975,-300.0,-115.46882366804526,-336.0249480650025,-134.74952772114196
extra,47,port,compliant_60,True,-1,5.0,69,goal,3.362736075524877,0,-17.780460455578577,5.756485840464832,2.4881278941031697,10.535284686089286,99.17460422804386,-68.84070874303325,-13.308364738278005,94.289102417871,26.49870617111803,-17.25,-4.941858199159086,-2.4760071289870833,-0.852326829103258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.2806973148697316,105.72238654585068,10.676853719447413
extra,47,port,wrong_60,True,-1,5.0,22,target,1.666518668563132,0,18.470018956908632,5.756485840464832,2.4881278941031697,10.535284686089286,99.17460422804386,-13.384333101838207,-6.28079352292004,25.599440875111224,17.020995056957283,-5.5,-3.4124035543497997,-0.8927231163895399,-0.4904962850358529,0.0,0.0,0.0,0.0,-7.803079442245549,-2.88590157574827,-67.55876098112113,-35.37394095333307,-300.0,-104.4279343477325,-369.53945576648323,-135.85047518216226
extra,48,port,stand_on,True,-1,6.0,10,target,1.4187413285197714,0,-0.5390987695085698,4.991356871047652,0.7510617104214806,9.085518553201702,138.7536095118283,-1.4648289458114554,-1.1586982534212542,14.210769425090543,11.464600214116556,-2.5,-2.0148660223919674,-0.01901617376605621,-0.01438359900945125,0.0,0.0,0.0,0.0,-5.7335242403430335,-3.8112423370017665,-14.483802326192666,-12.366970568805517,-300.0,-190.85564581916123,-309.99040226102267,-198.75720638567464
extra,48,port,compliant_30,True,-1,6.0,70,goal,1.427373151576119,0,-20.20686256228248,4.991356871047652,0.7510617104214806,9.085518553201702,138.7536095118283,-40.560588981905,-9.80011255303381,93.61535609049835,26.1549228202184,-17.5,-4.949657975417023,-4.369635241365647,-2.283136455451192,0.0,0.0,0.0,0.0,0.0,0.0,-6.957898349922275,-6.470671211327391,100.0,3.1199105031747614,124.22723351730544,5.771255128163745
extra,48,port,wrong_30,True,-1,6.0,10,target,1.6067472490593333,0,19.808838426493992,4.991356871047652,0.7510617104214806,9.085518553201702,138.7536095118283,-2.42353374407625,-1.8106382993192622,13.223278855227505,10.815562413302679,-2.5,-2.0148660223919674,-1.6006939957805173,-1.1464800068750445,0.0,0.0,0.0,0.0,-0.6273293851072959,-0.40329098681033526,-31.059724514076436,-25.60539496991318,-300.0,-190.85564581916123,-324.988002783813,-211.02075369116835
extra,48,port,compliant_60,True,-1,6.0,74,goal,1.4478148077019,0,-20.20686256228248,4.991356871047652,0.7510617104214806,9.085518553201702,138.7536095118283,-77.03630951026244,-15.22869836953991,94.82648274744795,24.94974583676057,-18.5,-4.9772172167145685,-2.341202774038581,-0.7515431247540495,0.0,0.0,0.0,0.0,0.0,0.0,-6.954970185008429,-6.468986477735494,100.0,2.5517964452291038,89.9940002781385,0.0750970932456525
extra,48,port,wrong_60,True,-1,6.0,10,target,1.6074494584893435,0,19.808838426493992,4.991356871047652,0.7510617104214806,9.085518553201702,138.7536095118283,-2.433650063224203,-1.8171576871859496,13.219405253431827,10.813060882203658,-2.5,-2.0148660223919674,-0.7926518353247332,-0.5661435436304054,0.0,0.0,0.0,0.0,-0.5861766102959006,-0.37688914861869277,-31.059724514076436,-25.60539496991318,-300.0,-190.85564581916123,-324.15279776948944,-210.42303630869776
extra,49,port,stand_on,True,-1,2.0,12,target,1.6591597278984636,0,0.0,-0.09671148320842837,0.23581283620188936,8.059138062633508,123.49643227746961,-0.5753617894823383,-0.4222590615834396,16.590958773521358,13.015041193115438,-3.0,-2.3099562266705833,0.0,0.0,0.0,0.0,0.0,0.0,-1.8612741982160879,-1.0931293864757954,-34.98277456540223,-26.24225449898161,-300.0,-172.60642499307843,-323.8284517795793,-189.65898297367443
extra,49,port,compliant_30,True,-1,2.0,70,goal,1.0908569594174968,0,-22.183139042996572,-0.09671148320842837,0.23581283620188936,8.059138062633508,123.49643227746961,-37.55732675201557,-8.61966135179454,98.4836184728911,27.430622461531534,-17.5,-4.949657975417023,-3.811294251779295,-2.0830570857343202,0.0,0.0,0.0,0.0,-1.4858758731212949,-0.8425122450333795,-11.557571264214776,-10.211853266767047,100.0,3.1199105031747614,126.57155033176016,3.843791039959985
extra,49,port,wrong_30,True,-1,2.0,13,target,1.3358674441197376,0,22.18313904299663,-0.09671148320842837,0.23581283620188936,8.059138062633508,123.49643227746961,-3.232109788578774,-2.086859677368512,17.631532792467436,13.511122518720132,-3.25,-2.4467453872682734,-2.185576750981291,-1.5302359292898269,0.0,0.0,0.0,0.0,0.0,0.0,-82.86470906033087,-59.11133717678136,-300.0,-164.14699271722827,-373.9008628074235,-215.8110483692161
extra,49,port,compliant_60,True,-1,2.0,75,goal,1.1781705252688597,0,-22.18432032551243,-0.09671148320842837,0.23581283620188936,8.059138062633508,123.49643227746961,-78.95403309272281,-14.853277352717338,101.02521207441853,26.127040662490856,-18.75,-4.983284049286526,-2.2062211085333803,-0.7146470344894852,0.0,0.0,0.0,0.0,-0.29843481866278027,-0.1710755476292147,-10.277389377739473,-9.475294537549058,100.0,2.4267330287830675,90.53913367676009,-1.6438048303976989
extra,49,port,wrong_60,True,-1,2.0,14,target,1.235050390917682,0,22.18432032551243,-0.09671148320842837,0.23581283620188936,8.059138062633508,123.49643227746961,-4.493778953717235,-2.769238212703657,17.81734367711276,13.600731987662039,-3.5,-2.57683051793085,-0.31386799944226595,-0.22550805272989605,0.0,0.0,0.0,0.0,-0.0024908726101271353,-0.0012961019558088856,-86.50717020861389,-60.96446766020721,-300.0,-156.10215679509182,-376.99996435727076,-209.0387653529572
extra,50,port,stand_on,True,-1,2.0,11,target,1.8214545511428575,0,-0.37888111313765194,0.16296557319286364,0.13439779211239677,7.969175900186956,162.02758684041703,-0.7227881530485405,-0.5458498284299171,16.163037768642713,12.743608246162383,-2.75,-2.1661175391763514,-0.03233370999164236,-0.02488753872825864,0.0,0.0,0.0,0.0,-1.8047435108217655,-1.100582593236462,-35.21547118622365,-27.230918895344594,-300.0,-181.50182014126085,-324.36229879144287,-199.82656829001405
extra,50,port,compliant_30,True,-1,2.0,15,target,0.7315438086291586,0,-21.639185177103116,0.16296557319286364,0.13439779211239677,7.969175900186956,162.02758684041703,-5.658203106582302,-3.412036869744842,19.20558479442704,14.300176780927746,-3.75,-2.7005401828309017,-2.6790701078707126,-1.788754999324802,0.0,0.0,0.0,0.0,-5.677561538379939,-2.9405336078842446,-36.101861038188,-23.70846172880221,-300.0,-148.451597880062,-334.6611109965939,-168.70174848772126
extra,50,port,wrong_30,True,-1,2.0,14,target,1.0519051945602231,0,21.28609046648313,0.16296557319286364,0.13439779211239677,7.969175900186956,162.02758684041703,-3.8431258433463165,-2.4303475811088893,18.471398324405605,13.927498743381623,-3.5,-2.57683051793085,-2.417966692697468,-1.662810685078172,0.0,0.0,0.0,0.0,-0.3174039864252521,-0.1652511048426363,-92.22441174890537,-64.34411018781928,-300.0,-156.10215679509182,-383.8315099469688,-213.35400812849002
extra,50,port,compliant_60,True,-1,2.0,14,target,0.8717810109295585,0,-21.639185177103116,0.16296557319286364,0.13439779211239677,7.969175900186956,162.02758684041703,-5.497317187414916,-3.36997458091997,18.119019480101496,13.730053212418163,-3.5,-2.57683051793085,-0.3137507295007822,-0.2253367729044073,0.0,0.0,0.0,0.0,-1.690962082213193,-0.8950205657297629,-16.921890441301166,-13.705396829590814,-300.0,-156.10215679509182,-309.80490096032855,-163.14466284974947
extra,50,port,wrong_60,True,-1,2.0,14,target,1.1787110064390443,0,21.28609046648313,0.16296557319286364,0.13439779211239677,7.969175900186956,162.02758684041703,-4.485989025954776,-2.7847175693572717,17.93290132719335,13.636573355242682,-3.5,-2.57683051793085,-0.3047765543717844,-0.22039749860627453,0.0,0.0,0.0,0.0,-0.04656928971637903,-0.02423188855047419,-90.37472761210662,-63.33512650887488,-300.0,-156.10215679509182,-380.7791611549562,-211.40688742316888
extra,51,port,stand_on,False,0,,0,goal,1.780285251761006,0,,182.6041164837933,1.7482129504159856,8.832635490162104,133.2860649757251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,51,port,compliant_30,False,0,,0,goal,1.780285251761006,0,,182.6041164837933,1.7482129504159856,8.832635490162104,133.2860649757251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,51,port,wrong_30,False,0,,0,goal,1.780285251761006,0,,182.6041164837933,1.7482129504159856,8.832635490162104,133.2860649757251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,51,port,compliant_60,False,0,,0,goal,1.780285251761006,0,,182.6041164837933,1.7482129504159856,8.832635490162104,133.2860649757251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,51,port,wrong_60,False,0,,0,goal,1.780285251761006,0,,182.6041164837933,1.7482129504159856,8.832635490162104,133.2860649757251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,52,port,stand_on,True,-1,5.0,63,goal,1.969472165461736,0,0.4788804480146496,5.432525857012086,1.9776295015634138,10.045883423989157,93.35841816124592,-0.7668994529932006,-0.20593551568280283,94.17278906098345,29.225548852549004,-15.75,-4.885854644723005,-0.1349121242251081,-0.05011974089711391,0.0,0.0,0.0,0.0,-0.16480944858248253,-0.10286242442650337,-1.0610734881452855,-0.5992534258769571,100.0,4.435170554047622,176.29509454703737,27.816693654990246
extra,52,port,compliant_30,True,-1,5.0,66,goal,2.7598129572999337,0,-22.12168365143509,5.432525857012086,1.9776295015634138,10.045883423989157,93.35841816124592,-25.21823189080624,-6.986626775816408,94.12535425765645,27.527820294779097,-16.5,-4.915963137984165,-4.188922647222021,-2.324156028220203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.8145054892676895,148.2181997196282,17.115579842026012
extra,52,port,wrong_30,True,-1,5.0,17,target,1.4942716725174823,0,22.474285927501484,5.432525857012086,1.9776295015634138,10.045883423989157,93.35841816124592,-4.875917296609897,-2.7879912292942355,22.144397968804892,15.773408150588207,-4.25,-2.9300676466682667,-3.3051627327149213,-2.085960825557399,0.0,0.0,0.0,0.0,-9.542800971694538,-4.573993652152314,-36.26803033866554,-24.330529346856288,-300.0,-134.25696412914309,-336.09751337088,-155.1920986790834
extra,52,port,compliant_60,True,-1,5.0,67,goal,2.7924849661816977,0,-22.12168365143509,5.432525857012086,1.9776295015634138,10.045883423989157,93.35841816124592,-40.52500034740162,-10.062165071883944,93.47927181237847,26.839433183732456,-16.75,-4.925032029898121,-2.3639172568623366,-0.9350436549273994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.6275567655825034,133.84035420811452,14.544749192605497
extra,52,port,wrong_60,True,-1,5.0,18,target,1.3636798785011308,0,22.475753675857163,5.432525857012086,1.9776295015634138,10.045883423989157,93.35841816124592,-8.433207390602757,-4.47763461110458,22.567053804033144,15.867951658380715,-4.5,-3.03646517751543,-0.685893549995491,-0.4076468130927255,0.0,0.0,0.0,0.0,-3.999893849420159,-1.7558556444125126,-58.60449960972294,-34.683819499192765,-300.0,-127.67703701659627,-353.6564405957082,-156.17050710353357
extra,53,port,stand_on,True,-1,4.0,13,target,1.7471176094279148,0,0.492544732467195,3.0028775983781797,0.09968089290758042,10.214724505091896,148.82131529560868,-0.3837625708749923,-0.2739270223216243,18.71005936470941,14.213374275292253,-3.25,-2.4467453872682734,-0.03451766690000023,-0.025018343354287167,0.0,0.0,0.0,0.0,-2.2675107412328,-1.2670610650169192,-31.521849943258353,-23.22869244668047,-300.0,-164.14699271722827,-318.7475815575567,-177.1750627065776
extra,53,port,compliant_30,True,-1,4.0,68,goal,1.0297993829158913,0,-21.13655147849977,3.0028775983781797,0.09968089290758042,10.214724505091896,148.82131529560868,-81.9336991383733,-17.413400410653903,95.19807653575488,27.06872536975064,-17.0,-4.933656455871912,-4.184448783594771,-2.2452327415461912,0.0,0.0,0.0,0.0,-1.2696100873084286,-0.5945727208890342,-12.459921903010205,-9.71641246332084,100.0,3.449770389516387,78.35039662346817,-4.384779033014851
extra,53,port,wrong_30,True,-1,4.0,18,target,1.093786073311513,0,21.28519505983303,3.0028775983781797,0.09968089290758042,10.214724505091896,148.82131529560868,-6.180713637959776,-3.488572875793733,23.557746485580576,16.316630378366874,-4.5,-3.03646517751543,-3.715412718938473,-2.2665527024833074,0.0,0.0,0.0,0.0,-0.36651490258843444,-0.1587704662443595,-109.35096277446806,-70.37736373135836,-300.0,-127.67703701659627,-400.55585754837415,-190.6881315916246
extra,53,port,compliant_60,True,-1,4.0,17,other,1.2721264595234594,0,-21.13655147849977,3.0028775983781797,0.09968089290758042,10.214724505091896,148.82131529560868,-11.596740525124268,-6.303044915532823,21.369073383123588,15.293813362879051,-4.25,-2.9300676466682667,-0.6631177080161876,-0.3963337234673545,0.0,0.0,-20.172737001924503,-9.154395623308885,-0.00020827465864164724,-9.320774458087052e-05,-7.6860755705769215,-7.087025767515485,-300.0,-134.25696412914309,-322.99980569717695,-144.83411165050143
extra,53,port,wrong_60,True,-1,4.0,17,target,1.4133541595009422,0,21.28519505983303,3.0028775983781797,0.09968089290758042,10.214724505091896,148.82131529560868,-7.6957161362929405,-4.289231699278135,21.16867318093897,15.200622938019603,-4.25,-2.9300676466682667,-0.6636468919261986,-0.39650730685438507,0.0,0.0,0.0,0.0,0.0,0.0,-99.40780084427541,-65.70460385767836,-300.0,-134.25696412914309,-390.8484906915556,-192.37675170160264
extra,54,port,stand_on,True,-1,3.0,68,goal,1.3330398746532721,0,0.7089107741468581,1.7192595764388845,1.334326418838495,8.31993418830121,138.52672523535574,-5.220550601982545,-1.297151521460708,97.62020458231477,28.42912785294466,-17.0,-4.933656455871912,-0.12409129014990204,-0.042270113311094246,0.0,0.0,0.0,0.0,0.0,0.0,-29.8361645108316,-21.422293843142114,100.0,3.449770389516387,145.43939817935072,4.183526308675218
extra,54,port,compliant_30,True,-1,3.0,11,target,1.837548469822701,0,-21.84827517989038,1.7192595764388845,1.334326418838495,8.31993418830121,138.52672523535574,-2.9547867590890387,-2.0200503497533986,14.138025449137306,11.408143535548641,-2.75,-2.1661175391763514,-2.5243784007568664,-1.7407790120522904,0.0,0.0,0.0,0.0,-3.625891493201689,-2.2581764870757413,-6.461234418787126,-5.914473788176391,-300.0,-181.50182014126085,-304.17826562269744,-184.19327378194637
extra,54,port,wrong_30,True,-1,3.0,72,goal,2.0271871191456725,0,22.442510675493168,1.7192595764388845,1.334326418838495,8.31993418830121,138.52672523535574,-47.97455946295414,-10.48368318201186,96.3561127664039,25.877736962798792,-18.0,-4.9641294628665245,-4.85497897311161,-2.5568866087526367,0.0,0.0,0.0,0.0,0.0,0.0,-55.87460674208082,-40.31394498451097,100.0,2.8215911347029534,69.65196758825732,-29.619316140640247
extra,54,port,compliant_60,True,-1,3.0,11,target,1.838525782033868,0,-21.84827517989038,1.7192595764388845,1.334326418838495,8.31993418830121,138.52672523535574,-3.0502278659409754,-2.079434086172405,14.109588966663631,11.390311654492928,-2.75,-2.1661175391763514,-0.125,-0.125,0.0,0.0,0.0,0.0,-3.8355185903169717,-2.388288242051007,-6.461234418787126,-5.914473788176391,-300.0,-181.50182014126085,-302.1123919083814,-182.78482214234407
extra,54,port,wrong_60,True,-1,3.0,82,goal,2.074977022461981,0,22.443112665615814,1.7192595764388845,1.334326418838495,8.31993418830121,138.52672523535574,-119.06896811642109,-18.796304323659342,101.92653609082974,23.826793551110946,-20.5,-5.018194465482414,-3.9282642927979587,-1.3772633495476378,0.0,0.0,-25.987983285553366,-0.4870368835660704,0.0,0.0,-54.95101929230928,-39.780130406731786,100.0,1.7070797554767716,-22.50969889625196,-39.92505612239953
extra,55,port,stand_on,True,-1,3.0,11,target,1.7327894450898427,0,0.6073986135405676,1.065908329906509,0.0791196667470409,8.815255787706876,135.0749966059358,-0.030480565413886884,-0.024673483497738735,16.19976530393206,12.81396196678833,-2.75,-2.1661175391763514,-0.024711840403371432,-0.01825881799003349,0.0,0.0,0.0,0.0,-1.7382941067118987,-1.0642830812189084,-27.723110659053763,-21.926678545591958,-300.0,-181.50182014126085,-316.0668318676509,-193.8878696419475
extra,55,port,compliant_30,True,-1,3.0,68,goal,0.9625581403527673,0,-21.49633188131537,1.065908329906509,0.0791196667470409,8.815255787706876,135.0749966059358,-43.72280876032743,-8.534338097438583,97.83196081465321,27.872864010921045,-17.0,-4.933656455871912,-4.672301328999181,-2.362203229185343,0.0,0.0,0.0,0.0,-2.0950246012757825,-1.1182992437327743,-24.188428623755012,-16.662490773675792,100.0,3.449770389516387,106.15339750029581,-2.2883533994669714
