policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,rms_cte,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,set,case_id,scenario,stratum,supervisor,behaviour
model,overtaking,9.220721747140464,1.4440943071107697,-3.2381786297647537,,,,goal,False,False,64,22.91115586325417,-73.90368965935771,42,0,0,0,0,14.93003831502176,0.0,0.0,0.0,0.0,0.6132281309230183,0.6772781270964207,4.2349548363925065,2.258383443880022,0,,False,overtaking,54,0.0,False,0.0,tier_b,B-07-05,145,basin,on,re
model,overtaking,9.235301134425187,0.4786878619338552,-2.242403672861313,,,,goal,False,False,69,42.05787059677303,-44.33517644495885,27,2,0,0,10,8.35100192180699,0.0058083330681102,0.0,0.0,0.659770151850466,0.5773582303624331,0.6679159325813484,2.611478218445525,2.1102931076835545,0,,False,overtaking,48,0.0,False,0.0,tier_b,B-07-06,146,basin,on,re
model,overtaking,9.210772885835906,1.118854926084452,-9.379588430721498,,,,goal,False,False,99,-22.368917918390903,-76.24600251100254,26,1,59,0,1,3.9882249824659217,0.1075416852732909,15.428387270712731,0.0,0.0955029624728015,0.384401817513697,0.7610362889442249,2.4706534126042565,0.2175826449784613,0,,False,overtaking,72,0.0,False,0.0,tier_b,B-07-07,147,basin,on,re
model,overtaking,9.201297608530824,0.948580564783577,4.66416800103744,,,,goal,False,False,63,23.57069059746607,-67.94145421734756,37,0,0,0,1,13.685792909267484,0.0,0.0,0.0,0.0437287369941173,0.6338458180796388,0.7462525370397379,3.8051219577397912,2.3666737875419326,0,,False,overtaking,51,0.0,False,0.0,tier_b,B-07-08,148,basin,on,re
model,overtaking,9.314342443114086,1.3343859203914925,6.76369823927924,,,,goal,False,False,118,-140.71909150587464,-127.70347309008034,69,2,28,0,0,21.0119621670702,0.2088329553557797,6.294593676131041,0.0,0.0,0.3213686648779905,0.5595323258637418,4.304423618283994,0.3158607810074574,0,,False,overtaking,82,0.0,False,0.0,tier_b,B-07-09,149,basin,on,re
model,overtaking,9.315117655309152,0.6673426336536532,4.539541054003408,,,,goal,False,False,67,60.96598434768143,-29.926360547176905,19,0,0,0,0,6.04572940347008,0.0,0.0,0.0,0.0,0.5931842556009442,0.6847631957007613,3.573008416076236,2.038180145784351,0,,False,overtaking,36,0.0,False,0.0,tier_b,B-07-10,150,basin,on,re
model,overtaking,9.22853476359556,0.7949817246542223,5.362336825936062,,,,goal,False,False,65,32.17813039897554,-62.08716785627461,33,0,0,0,1,12.412843428525983,0.0,0.0,0.0,0.1430206411268753,0.6084642113449632,0.7000132376993863,3.387515180760718,2.24501558029227,0,,False,overtaking,45,0.0,False,0.0,tier_b,B-07-11,151,basin,on,re
model,overtaking,9.20887238342961,1.5936706563985252,7.086398227872522,,,,goal,False,False,64,83.08843446650424,-8.513322993539656,28,0,0,0,0,1.7198632310181126,0.0,0.0,0.0,0.0,0.6196114868142342,0.7218040415668738,4.560155902521648,2.294364780766068,0,,False,overtaking,36,0.0,False,0.0,tier_b,B-07-12,152,basin,on,re
model,overtaking,9.216839652941829,1.6016624116391511,5.262289951952228,,,,goal,False,False,95,-132.48282825103632,-160.90093696483993,51,13,14,0,22,25.17059867678628,1.1159999962804503,3.8397490907982768,0.0,3.7687059569524113,0.4718417601496724,0.63748023084097,2.303927779157591,2.281995314994055,0,,False,overtaking,82,0.0,False,0.0,tier_b,B-07-13,153,basin,on,re
model,overtaking,9.255519260104249,0.352987554375868,3.157311854169309,,,,goal,False,False,65,23.56549525432929,-63.97133031976508,40,0,0,0,1,12.878842683990396,0.0,0.0,0.0,0.0491242297805796,0.6307931231192297,0.7609500692357664,3.3771954014764787,2.409258654994629,0,,False,overtaking,52,0.0,False,0.0,tier_b,B-07-14,154,basin,on,re
model,overtaking,9.215509090809306,1.7752520106799483,3.50927978990223,,,,goal,False,False,119,-152.15727075496025,-132.44370564526028,76,2,38,0,2,19.776235450973918,0.1671804042833805,9.179672407095744,0.0,0.15043922137599,0.3161042019920393,0.557007010575488,3.529376797370516,0.4133467765277573,0,,False,overtaking,87,0.0,False,0.0,tier_b,B-07-15,155,basin,on,re
model,overtaking,9.291005947685234,0.120634886264868,-1.313765613830494,,,,goal,False,False,68,67.26039505448843,-23.54218849761559,17,0,0,0,2,4.717794063703373,0.0,0.0,0.0,0.0420239738408652,0.5834404713807019,0.6470298977378379,2.8624325183339665,2.0380560870854394,0,,False,overtaking,36,0.0,False,0.0,tier_b,B-07-16,156,basin,on,re
model,overtaking,9.205389690325374,0.4588894555135605,6.666781674074301,,,,goal,False,False,68,-10.327023576399611,-86.69522448698984,28,0,2,0,1,17.288435411805228,0.0,0.297722932760243,0.0,0.0101481423593451,0.5844760200218925,0.692982871170991,3.9725562964496497,2.450212634589327,0,,False,overtaking,41,0.0,False,0.0,tier_b,B-07-17,157,basin,on,re
model,overtaking,9.2228486192688,0.6437987319681227,-3.4629356248216165,,,,goal,False,False,64,23.92586450296692,-65.5567627387693,36,0,0,0,1,13.221732904232676,0.0,0.0,0.0,0.0242633028483432,0.6208286840808613,0.7580140418425999,3.7742067441551153,2.3756579306144325,0,,False,overtaking,49,0.0,False,0.0,tier_b,B-07-18,158,basin,on,re
model,overtaking,9.225994588178112,1.4726543869922135,2.14369871642881,,,,goal,False,False,123,-39.233968625038926,-42.72068280857879,22,1,37,0,3,0.7957671875470155,0.0073118982267724,10.52464780395761,0.0,0.1903798310558102,0.3089353778418911,0.5429499118034787,2.888926940427236,0.1777638885100573,0,,False,overtaking,97,0.0,False,0.0,tier_b,B-07-19,159,basin,on,re
model,overtaking,9.202826174856394,1.8658931692162015,-1.4134208463222802,,,,goal,False,False,65,103.22048407643734,-0.4700349174061953,8,0,0,0,0,0.0949565489709485,0.0,0.0,0.0,0.0,0.6065305052930405,0.6946677160357079,4.741765150755874,2.098698363017654,0,,False,overtaking,15,0.0,False,0.0,tier_b,B-08-00,160,basin,on,nc
model,overtaking,9.223586837236766,0.4852630859566313,7.947943010148403,,,,goal,False,False,69,48.032317407028906,-35.687424987776275,20,0,0,0,2,7.038772692247732,0.0,0.0,0.0,0.187888924700002,0.580625879272515,0.693406062257002,3.856541881283551,2.3752403244184443,0,,False,overtaking,34,0.0,False,0.0,tier_b,B-08-01,161,basin,on,nc
model,overtaking,9.324634189278775,1.521213226634342,-0.1016153356693223,,,,goal,False,False,67,91.01542338060186,-6.922185533750718,14,0,0,0,1,1.37805771249374,0.0,0.0,0.0,0.0223999682014902,0.6045445412484161,0.7078681237419182,4.497812467939935,2.141401267693902,0,,False,overtaking,25,0.0,False,0.0,tier_b,B-08-02,162,basin,on,nc
model,overtaking,9.201445899888215,1.1211468026239688,-5.499755077898718,,,,goal,False,False,64,46.80257384536901,-44.181701833546576,45,0,0,0,0,8.92559633000941,0.0,0.0,0.0,0.0,0.6341009657993021,0.7050442207384385,3.9134784473527966,2.481221649769031,0,,False,overtaking,55,0.0,False,0.0,tier_b,B-08-03,163,basin,on,nc
model,overtaking,9.21773170156655,1.7859137701757974,-4.391160300370627,,,,goal,False,False,96,7.798903029696078,-71.30727580327202,36,4,47,0,7,4.105286482722083,0.3500330155611408,12.682234159966088,0.0,0.7994225135315844,0.3930720774748679,0.7700471745529415,2.109743029363396,0.2058448143311921,0,,False,overtaking,79,0.0,False,0.0,tier_b,B-08-04,164,basin,on,nc
model,overtaking,9.224828604838036,1.0279798656456742,-1.0573866499295388,,,,goal,False,False,111,-49.46733380140097,-66.8913151762671,26,4,62,0,1,2.7137240948760075,0.21625370096333,14.527752785680253,0.0,0.0195589018696626,0.3443673453418316,0.5460796892694458,2.602306389614573,0.3031368217997775,0,,False,overtaking,89,0.0,False,0.0,tier_b,B-08-05,165,basin,on,nc
model,overtaking,9.207283694138823,0.0211592045885906,-7.334374927666074,,,,goal,False,False,67,20.40912105216749,-68.46523988088121,43,0,0,0,1,13.814428695731747,0.0,0.0,0.0,0.0186261860020165,0.6222348220036726,0.7265468441332352,3.206525955305935,2.43731846403329,0,,False,overtaking,61,0.0,False,0.0,tier_b,B-08-06,166,basin,on,nc
model,overtaking,9.249749621825773,0.3985333505421971,-6.131124078940598,,,,goal,False,False,66,13.592837903469686,-72.86269951045968,43,12,0,0,7,14.214912893419514,0.1855255771571855,0.0,0.0,0.351228684690002,0.620798625173227,0.7739720266885426,2.655191626781636,2.418521762122869,0,,False,overtaking,56,0.0,False,0.0,tier_b,B-08-07,167,basin,on,nc
model,overtaking,9.436169496045949,0.7878924456258161,7.165970628024571,,,,goal,False,False,130,-89.01402083195289,-64.55045988323702,32,0,35,0,7,5.56864280023686,0.0,9.585509957282383,0.0,0.550631594632882,0.3009847073546419,0.5462329820921766,2.486968189737883,0.3771255671829486,0,,False,overtaking,87,0.0,False,0.0,tier_b,B-08-08,168,basin,on,nc
model,overtaking,9.229515026318891,1.040478185072131,-5.885302635044216,,,,goal,False,False,64,59.64769507414204,-36.608098217188406,38,0,0,0,0,7.395575397411799,0.0,0.0,0.0,0.0,0.6129898769326768,0.7030987954269793,3.0717299617429843,1.5762900074945858,0,,False,overtaking,50,0.0,False,0.0,tier_b,B-08-09,169,basin,on,nc
model,overtaking,9.370275779233848,0.4992216841537722,-2.8798086621817927,,,,goal,False,False,99,-241.87526879217347,-194.93205163392648,69,7,0,0,0,36.57662529574543,2.907326202307833,0.0,0.0,0.0,0.4086993869938236,0.7455269986368731,1.9916736409829772,2.266679121813273,2,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 2.49 m, TCPA 4.3 s) | 8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 1.84 m, TCPA 4.8 s)",False,overtaking,81,0.0,False,0.0,tier_b,B-08-10,170,basin,on,nc
model,overtaking,9.200440778044294,0.5375469357908986,2.9879215617206167,,,,collision:target,True,True,139,-683.7749157167933,-85.11843035110778,45,5,27,0,5,10.956012265651152,0.9522583421908546,6.153253446837237,0.0,0.8935063185946246,0.3267297674364732,0.5421459002173535,1.7328794665264606,1.5037270422283344,1,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 1.46 m, TCPA 3.7 s)",True,overtaking,92,0.0,False,0.0,tier_b,B-08-11,171,basin,on,nc
model,overtaking,9.309395668763356,0.265542389110653,9.88770235233514,,,,goal,False,False,88,48.887915441228415,-19.78278613591752,6,1,18,0,0,1.0494990171204974,0.0892988398151932,3.929371317801626,0.0,0.0,0.4797040706019515,0.6757922895642221,3.0951784135289238,1.5114971331632572,0,,False,overtaking,52,0.0,False,0.0,tier_b,B-08-12,172,basin,on,nc
model,overtaking,9.204875415860784,1.1272047415291218,-5.371385987906487,,,,goal,False,False,64,64.9652006447678,-25.62416075308154,40,0,0,0,0,5.176598131935665,0.0,0.0,0.0,0.0,0.6139370269774023,0.7078909207581727,3.1676346540191047,1.9057564784160668,0,,False,overtaking,59,0.0,False,0.0,tier_b,B-08-13,173,basin,on,nc
model,overtaking,9.201383075582118,0.1859423402514624,-7.648081300261262,,,,collision:target,True,True,82,-488.9500069558727,-68.61635445134745,31,8,1,0,15,10.136127952473652,0.8622028109271136,0.0859333900746748,0.0,3.08116821516551,0.45180449230599,0.6162457492922919,0.9944443770069346,1.9737341503840895,1,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 1.82 m, TCPA 4.8 s)",True,overtaking,52,0.0,False,0.0,tier_b,B-08-14,174,basin,on,nc
model,overtaking,9.20065040950496,0.4507784176862255,-3.998535066635336,,,,goal,False,False,69,-38.54373634219516,-123.19436792895144,45,16,0,0,3,24.139148172720343,0.5253353101873677,0.0,0.0,0.2455943752351667,0.6103728295199456,0.7215005891738661,2.620279389308568,2.5751826311665456,0,,False,overtaking,64,0.0,False,0.0,tier_b,B-08-15,175,basin,on,nc
model,overtaking,9.3291056655864,0.4013688241290278,-2.6412169799750984,,,,goal,False,False,67,50.643921702417074,-38.85067807872976,21,0,0,0,1,7.803296724305494,0.0,0.0,0.0,0.0498576207594584,0.5976226238111396,0.6686747809090796,3.3622740413698766,2.0639866271437954,0,,False,overtaking,39,0.0,False,0.0,tier_b,B-08-16,176,basin,on,nc
model,overtaking,9.231064088505306,1.2645939764148455,-6.299085950554712,,,,goal,False,False,64,76.03504118128001,-26.42660640763155,37,0,0,0,0,5.338708365178087,0.0,0.0,0.0,0.0,0.6101717223297912,0.7199030541333767,3.1849580757949423,1.399288530450512,0,,False,overtaking,41,0.0,False,0.0,tier_b,B-08-17,177,basin,on,nc
model,overtaking,9.31855498079544,1.3210319582406749,-1.6894524809757634,,,,goal,False,False,65,62.12371717014993,-32.42785270342099,28,0,0,0,0,6.551081354226464,0.0,0.0,0.0,0.0,0.6065050080787447,0.6966091695730564,3.8639290141688143,1.7928192779042385,0,,False,overtaking,45,0.0,False,0.0,tier_b,B-08-18,178,basin,on,nc
model,overtaking,9.229882434629188,1.089446271626464,3.540682633184913,,,,goal,False,False,77,-14.306131389370805,-18.32182022438841,30,0,0,0,0,3.70137782310877,0.0,0.0,0.0,0.0,0.5352209589422307,0.6565135245071126,3.5780283076303245,2.1306304343648472,0,,False,overtaking,54,0.0,False,0.0,tier_b,B-08-19,179,basin,on,nc
model,being_overtaken,9.273493236199498,1.8624143719013235,-8.902097191092933,,False,,goal,False,False,49,88.57764648143441,-21.615935199989973,0,0,0,16,0,0.0,0.0,0.0,5.337267950614809,0.0,0.5412086822387766,0.6931148589083421,3.3151383544685,1.4720718570331748,0,,False,being_overtaken,16,0.0,False,0.0,tier_b,B-09-00,180,basin,on,cv
model,being_overtaken,9.217607022899784,1.5906365392492274,6.189092943004855,,False,,goal,False,False,53,77.7242167589317,-25.22874940894655,0,0,0,5,0,0.0,0.0,0.0,6.229320841715197,0.0,0.4538046262974833,0.6915908548486489,1.3003379878425734,0.6360192736447202,0,,False,being_overtaken,16,0.0,False,0.0,tier_b,B-09-01,181,basin,on,cv
model,being_overtaken,9.255587351263731,1.1613891645434418,-0.8352424648167727,,False,,goal,False,False,46,92.38879011908791,-28.21432056695336,0,0,0,10,0,0.0,0.0,0.0,6.966498905420582,0.0,0.5243644217966335,0.6454950489467146,2.084428346570113,0.959104323921949,0,,False,being_overtaken,19,0.0,False,0.0,tier_b,B-09-02,182,basin,on,cv
model,being_overtaken,9.250348763135506,1.7977552113536803,-3.5475180180360333,,False,,goal,False,False,43,86.7360313037715,-43.83135797817931,0,0,0,14,0,0.0,0.0,0.0,10.822557525476372,0.0,0.5639667029908007,0.7337735281781148,1.939918947222509,0.236375410286644,0,,False,being_overtaken,27,0.0,False,0.0,tier_b,B-09-03,183,basin,on,cv
model,being_overtaken,9.22795648132154,1.9941677015431467,-2.3648618685453577,,False,,goal,False,False,44,109.1497236142741,-19.16946765962348,0,0,0,17,0,0.0,0.0,0.0,4.733201891265056,0.0,0.5545351292052707,0.6794960259508348,2.829895529997479,0.7571949754876618,0,,False,being_overtaken,19,0.0,False,0.0,tier_b,B-09-04,184,basin,on,cv
model,being_overtaken,9.205422207041057,1.6404072407823604,-0.7485242194691732,,False,,goal,False,False,43,119.86565639910388,-17.804222861171766,0,0,0,13,0,0.0,0.0,0.0,4.396104410165868,0.0,0.5587841388640501,0.6652988280493142,2.061017799136477,0.3907352049091918,0,,False,being_overtaken,23,0.0,False,0.0,tier_b,B-09-05,185,basin,on,cv
model,being_overtaken,9.231188874487817,1.340368245862548,4.823936508557827,,False,,goal,False,False,46,105.87188720502668,-22.684235609949678,0,0,0,10,0,0.0,0.0,0.0,5.6010458296172025,0.0,0.5242979565516042,0.6622845164654312,1.278764517196612,0.3180537775458545,0,,False,being_overtaken,21,0.0,False,0.0,tier_b,B-09-06,186,basin,on,cv
model,being_overtaken,9.306570037248152,1.9931677532460887,-8.148925558501691,,False,,goal,False,False,53,95.44656902312671,-24.974476233764985,0,0,0,18,0,0.0,0.0,0.0,6.166537341670366,0.0,0.5094406241306396,0.651382149204564,3.179830318997089,1.1344409819098895,0,,False,being_overtaken,19,0.0,False,0.0,tier_b,B-09-07,187,basin,on,cv
model,being_overtaken,9.31876586064638,1.8721708685827283,-2.6070181173307727,,False,,goal,False,False,44,76.1565115515793,-56.41235497304454,0,0,0,14,0,0.0,0.0,0.0,13.928976536554208,0.0,0.5558077415134083,0.7450284690411155,2.044411030263322,0.1923511177706054,0,,False,being_overtaken,26,0.0,False,0.0,tier_b,B-09-08,188,basin,on,cv
model,being_overtaken,9.249443229558986,1.921760822222618,-7.380586831028621,,False,,goal,False,False,53,-7.971864656290506,-3.0420607528407944,0,0,0,4,0,0.0,0.0,0.0,0.7511261118125417,0.0,0.4721559019624624,0.6732608745448382,2.3840320662452794,1.1557864100068094,0,,False,being_overtaken,15,0.0,False,0.0,tier_b,B-09-09,189,basin,on,cv
model,being_overtaken,9.203184269661492,1.843844839977306,-0.9619646850153014,,False,,goal,False,False,42,108.40047254109062,-28.014769894886964,0,0,0,18,0,0.0,0.0,0.0,6.917227134539991,0.0,0.5817974093711153,0.7263250321307835,2.3008100753835024,0.3467746901852999,0,,False,being_overtaken,28,0.0,False,0.0,tier_b,B-09-10,190,basin,on,cv
model,being_overtaken,9.25307424643198,1.1108330766827543,1.607400018626592,,False,,goal,False,False,45,106.43332928977992,-24.4035469205414,0,0,0,12,0,0.0,0.0,0.0,6.025567140874421,0.0,0.5416605964053103,0.6584035288542095,1.479165700631217,0.5157281857976453,0,,False,being_overtaken,24,0.0,False,0.0,tier_b,B-09-11,191,basin,on,cv
model,being_overtaken,9.235632032674806,1.848583916571433,-0.2425773065007757,,False,,goal,False,False,44,104.0096184076989,-23.92947868942455,0,0,0,12,0,0.0,0.0,0.0,6.098987493598727,0.0,0.5586346545760861,0.7602291756456147,2.0972058122381667,0.1879266116366037,0,,False,being_overtaken,25,0.0,False,0.0,tier_b,B-09-12,192,basin,on,cv
model,being_overtaken,9.200223992512749,1.880247196049088,4.851620794650593,,False,,goal,False,False,45,106.6523758868562,-23.49115360552845,0,0,0,8,0,0.0,0.0,0.0,5.800284840871221,0.0,0.5493674839406857,0.6929634017245945,1.9864187442139187,0.2827884509550749,0,,False,being_overtaken,18,0.0,False,0.0,tier_b,B-09-13,193,basin,on,cv
model,being_overtaken,9.226481771773116,1.5840743156666974,3.9745590510219593,,False,,goal,False,False,50,-33.16274346802845,-11.810687929480103,0,0,0,4,0,0.0,0.0,0.0,2.9162192418469397,0.0,0.5082378857340116,0.6689874120559632,1.826480192370955,1.5600946418449364,0,,False,being_overtaken,11,0.0,False,0.0,tier_b,B-09-14,194,basin,on,cv
model,being_overtaken,9.24882857954596,1.471695882073571,5.848713078592571,,False,,goal,False,False,49,109.4158870174622,-9.54770344016698,0,0,0,8,0,0.0,0.0,0.0,2.357457639547402,0.0,0.5043525843398943,0.7412809005955223,1.9074010745870125,0.2380628902493962,0,,False,being_overtaken,17,0.0,False,0.0,tier_b,B-09-15,195,basin,on,cv
model,being_overtaken,9.2000557627246,1.3115357577179512,-3.336619991866976,,False,,goal,False,False,45,113.03871587194205,-16.554579887449037,0,0,0,11,0,0.0,0.0,0.0,4.087550589493589,0.0,0.5384475708165104,0.6728883885624419,1.800332588740323,0.5428811693336927,0,,False,being_overtaken,21,0.0,False,0.0,tier_b,B-09-16,196,basin,on,cv
model,being_overtaken,9.206193309648413,1.6399952535113682,-8.767670035024747,,False,,collision:target,True,True,14,-310.8399432435413,-16.58017799942507,0,0,0,5,0,0.0,0.0,0.0,4.093871110969153,0.0,0.4871724766498982,0.6553638175443566,1.7631552588200283,0.2754653215717981,0,,False,being_overtaken,13,0.0,False,0.0,tier_b,B-09-17,197,basin,on,cv
model,being_overtaken,9.212969204739892,1.89761480211908,5.806877306962388,,False,,goal,False,False,44,115.8459388103494,-16.965324776628016,0,0,0,10,0,0.0,0.0,0.0,4.188969080648892,0.0,0.5480970318985997,0.6512056258711366,2.4818887095721123,0.7141065728503272,0,,False,being_overtaken,16,0.0,False,0.0,tier_b,B-09-18,198,basin,on,cv
