width,bend,has_bend,dcpa_drawn,offset_frac,spawn_off_centre,outcome,collided_target,steps,min_range,lat_at_min,snaps,first_snap_step,max_jump,max_dh,coll_within_3s_of_snap,frac_not_head_on_near,clamp,policy,idx
5.962501343434427,-16.78141914067757,False,0.04001909622158317,-0.10071937986940316,0.8574208062921163,collision:target,True,29,1.2627535237271124,-1.26082646215706,0,,0.0,0.0,False,0.7222222222222222,on,model,32
5.897457001253573,-30.133899450302124,True,0.8918293425608059,0.019123959235535268,2.0206855300626665,collision:target,True,34,0.8363249370659571,0.8099013646761491,0,,0.0,0.0,False,0.7916666666666666,on,model,33
6.006645252167553,24.46288421027566,True,1.3391572103818132,0.3,0.5054445884933985,goal,False,62,2.319270372890479,2.313722175894272,1,48.0,2.7872257844252264,6.171890382306742,False,1.0,on,model,34
5.912042667153984,-9.245457058804845,False,1.3960193236397112,0.19971112737063357,0.08799434021598847,goal,False,51,2.331330066409479,-2.272560568471704,0,,0.0,0.0,False,1.0,on,model,35
5.999999999999998,27.337535062502525,True,1.8290081990792668,0.11979964498546779,2.238790417516167,goal,False,56,2.0479847312106276,2.02548313627589,0,,0.0,0.0,False,0.9615384615384616,on,model,36
6.004268040872987,-35.9333860874176,True,1.2199365365344372,-0.013329980841127687,3.0036426239536964,goal,False,61,1.4645280974096855,1.4612350851411775,57,0.0,2.9669938895754013,34.873821569498176,False,1.0,on,model,37
6.0973137753682645,-12.579800621547006,False,0.6135191627434522,0.2429982697362038,2.7982214948936717,goal,False,53,1.7617547300734502,-1.6879322631360734,1,0.0,2.7901718266462017,9.484492272839134,False,0.9583333333333334,on,model,38
5.999999999999999,35.9333860874176,True,0.14137351270705856,-0.1248821710963407,2.9053761038647314,goal,False,51,2.853995067674906,-2.8364804735931335,2,0.0,2.8807726259336146,37.429144507942226,False,1.0,on,model,39
7.06295011326133,3.595296311034113,False,1.1610102603999974,0.13992918412351865,2.851247109430124,goal,False,55,1.286894459042439,1.2861200855587926,2,54.0,0.45349960357277835,8.070727030726914,False,1.0,on,model,40
6.999999999999999,-24.43147301673889,True,0.5309420280403896,-0.015742392875975175,3.223193315854829,goal,False,55,2.454911421174226,2.4108235521748274,2,0.0,3.196533446122818,28.617962663067175,False,1.0,on,model,41
6.999999999999998,8.138851896814414,False,1.0548264325212529,0.3,1.595081330863677,goal,False,58,2.185097296451055,-2.0921152032177925,25,53.0,0.9680290773878252,6.782554724078068,False,1.0,on,model,42
6.999999999999999,10.60754656791687,False,0.03670725630003924,0.2069063688023984,1.7772947214704737,collision:target,True,26,1.9196815499712339,0.4572406490938265,0,,0.0,0.0,False,0.6153846153846154,on,model,43
6.181975163592668,-5.253220796585083,False,0.7870190103627532,0.202885344932914,1.3311735029671445,goal,False,51,1.9488530848598606,-1.6715862744122643,7,49.0,1.2214006986155297,11.03246695591082,False,1.0,on,model,44
7.046071181625245,13.322453498840332,False,1.1594090426277182,-0.20986959781168124,0.3619683867951746,collision:target,True,32,1.8934625198060138,0.4503832792551402,0,,0.0,0.0,False,0.125,on,model,45
6.817228298272148,18.827308416366577,False,0.4570427385228544,-0.015184296403768172,1.3934809941736856,collision:boundary,False,52,1.2891567390236132,-1.242197528801002,0,,0.0,0.0,False,0.90625,on,model,46
7.05134805667386,5.253220796585083,False,1.8903711810709838,0.2402799145861965,2.047424130861616,goal,False,54,2.801147498111989,-2.7889974593207625,0,,0.0,0.0,False,1.0,on,model,47
6.522868575224217,13.322453498840332,False,0.660787727619307,-0.07790998302950011,2.775181935994418,goal,False,52,2.029091545298066,-2.024066022689233,1,0.0,2.7568348713310242,20.218757847017827,False,1.0,on,model,48
7.0,-4.9761759547219375,False,0.37413948972481004,0.2614786597960627,0.5265476536745171,collision:target,True,35,1.045193013971103,-1.0440988090871275,0,,0.0,0.0,False,0.75,on,model,49
6.887353774179502,21.617038249969482,True,0.8568397995754622,0.2119228017218523,2.5122129871111047,goal,False,66,1.1787320122292924,1.177255199132955,0,,0.0,0.0,False,0.8064516129032258,on,model,50
6.999999999999998,7.9177772998809814,False,1.3472959214865994,0.1106670748556778,1.2564277891946267,goal,False,52,2.660806739898098,-2.584159261215901,0,,0.0,0.0,False,1.0,on,model,51
6.956251567340164,-13.322453498840332,False,0.04001909622158317,-0.10071937986940316,0.24893884124725998,goal,False,52,1.667684725535663,-1.5842471950329102,29,46.0,0.9774274190913677,10.094617658341207,False,0.8095238095238095,on,model,52
6.880366501462503,-16.062408685684204,False,0.8918293425608059,0.019123959235535268,0.8445629317310855,collision:target,True,30,1.8381492671209112,0.17281636770632938,0,,0.0,0.0,False,0.125,on,model,53
7.007752794195478,21.617038249969482,True,1.3391572103818132,0.3,0.763071530821151,goal,False,57,2.5259346240330465,2.4938034412096983,0,,0.0,0.0,False,1.0,on,model,54
6.897383111679649,-9.245457058804845,False,1.3960193236397112,0.19971112737063357,0.03286080424149009,goal,False,53,2.2429095482466943,-2.2084253044648583,2,52.0,0.14971674201411583,5.689630874863781,False,1.0,on,model,55
6.999999999999999,21.617038249969482,True,1.8290081990792668,0.11979964498546779,2.3208749152255645,goal,False,57,2.4488119469530982,2.4114228985497794,0,,0.0,0.0,False,1.0,on,model,56
7.004979381018484,-24.43147301673889,True,0.3852504113926303,-0.013329980841127687,2.149081141602398,collision:target,True,29,1.7689030387242024,0.7107409416070433,0,,0.0,0.0,False,0.3846153846153846,on,model,57
7.113532737929641,-12.579800621547006,False,0.6135191627434522,0.2429982697362038,2.9305807751197985,goal,False,58,1.6318304538314499,1.6150827889265837,0,,0.0,0.0,False,1.0,on,model,58
6.999999999999999,21.617038249969482,True,0.14137351270705856,-0.1248821710963407,2.491319907390909,goal,False,50,2.122881671198787,-2.1133932116719865,0,,0.0,0.0,False,0.88,on,model,59
8.071942986584375,3.595296311034113,False,1.1610102603999974,0.13992918412351865,2.9293931245385814,goal,False,55,1.4873137526205389,1.4871105175436654,2,54.0,0.5198608946722786,8.108435344955922,False,1.0,on,model,60
7.999999999999998,-13.322453498840332,False,0.5309420280403896,-0.015742392875975175,2.3081979540205775,collision:target,True,26,1.6283912590917513,0.6942957394446947,0,,0.0,0.0,False,0.6363636363636364,on,model,61
7.999999999999998,0.0,False,1.0548264325212529,0.3,1.0667678011754353,goal,False,60,2.388259350441858,-2.3706001310285014,35,53.0,1.0942186342823466,6.665474474892335,False,0.9545454545454546,on,model,62
7.999999999999998,0.0,False,0.03670725630003924,0.2069063688023984,2.035787151440009,collision:target,True,24,1.4924370174308315,0.8069700712546732,0,,0.0,0.0,False,0.36363636363636365,on,model,63
7.065114472677336,0.0,False,0.7870190103627532,0.202885344932914,1.8861367209077287,goal,False,52,2.2744710844659424,-2.227104124935171,12,49.0,1.3462535698057512,11.42857148228785,False,1.0,on,model,64
8.052652779000283,0.0,False,1.1594090426277182,-0.20986959781168124,0.31817068120761766,collision:target,True,27,1.0020774524572422,-0.975931693117903,0,,0.0,0.0,False,0.4545454545454546,on,model,65
7.7911180551681705,7.9177772998809814,False,0.4570427385228544,-0.015184296403768172,1.0177130699873749,goal,False,52,1.7444202005860692,-1.7411462602266088,0,,0.0,0.0,False,0.875,on,model,66
8.058683493341555,0.0,False,1.8903711810709838,0.2402799145861965,1.0121107522667172,goal,False,55,2.568803952769218,-2.5196941649534654,0,,0.0,0.0,False,1.0,on,model,67
7.45470694311339,0.0,False,0.660787727619307,-0.07790998302950011,1.733391300825961,goal,False,50,2.3822784274066664,-2.37977403290172,0,,0.0,0.0,False,0.8695652173913043,on,model,68
8.0,-4.9761759547219375,False,0.5039496003729844,0.2614786597960627,3.546243243762698,goal,False,53,2.261390531718159,-2.084186298609457,1,0.0,3.5332050282185796,13.024154124947131,False,1.0,on,model,69
7.871261456205144,10.60754656791687,False,1.8533873149793867,0.2119228017218523,2.943277697468197,goal,False,51,3.1619105237888423,-3.1608964711475016,0,,0.0,0.0,False,1.0,on,model,70
7.999999999999998,0.0,False,1.3472959214865994,0.1106670748556778,1.169571502351377,goal,False,52,2.3328831937004435,-2.3197191595811613,0,,0.0,0.0,False,1.0,on,model,71
7.950001791245903,0.0,False,0.04001909622158317,-0.10071937986940316,1.9538597628432226,goal,False,52,1.9111649043490528,-1.644894046039694,29,46.0,0.9354923738234959,10.13235335774246,False,0.8571428571428572,on,model,72
7.863276001671432,-5.253220796585083,False,1.7471811503729884,0.019123959235535268,2.594275756406234,goal,False,56,1.9745886314726926,1.9713408439569908,0,,0.0,0.0,False,1.0,on,model,73
8.008860336223405,10.60754656791687,False,1.3391572103818132,0.3,1.3212296107553778,goal,False,56,2.3266590385258823,2.140730263010653,0,,0.0,0.0,False,1.0,on,model,74
7.882723556205311,0.0,False,1.3960193236397112,0.19971112737063357,1.3344236595052892,goal,False,52,2.55168492441972,-2.46996145478581,0,,0.0,0.0,False,1.0,on,model,75
7.999999999999998,10.60754656791687,False,1.8290081990792668,0.11979964498546779,2.4207691484701144,goal,False,54,2.221590452228105,2.0962532204906252,0,,0.0,0.0,False,1.0,on,model,76
8.005690721163983,-13.322453498840332,False,0.3852504113926303,-0.013329980841127687,0.6769213450897614,goal,False,54,1.8457195459666729,-1.828509734251952,0,,0.0,0.0,False,1.0,on,model,77
8.129751700491019,-7.9177772998809814,False,0.6135191627434522,0.2429982697362038,2.395342470796345,goal,False,55,1.5709035869027541,1.5628488765002402,0,,0.0,0.0,False,1.0,on,model,78
7.999999999999998,10.60754656791687,False,0.14137351270705856,-0.1248821710963407,2.114015313095871,goal,False,53,2.341833846760053,-2.3413484858477824,0,,0.0,0.0,False,0.8888888888888888,on,model,79
10.089928733230472,0.0,False,1.1610102603999974,0.13992918412351865,3.220967248800263,goal,False,55,1.826363850803851,1.8263487486185521,2,54.0,0.6526157015044959,8.183426887865068,False,1.0,on,model,80
9.999999999999996,0.0,False,0.5309420280403896,-0.015742392875975175,1.0762882216269158,goal,False,53,1.735418560808459,-1.6246097660628362,0,,0.0,0.0,False,0.9583333333333334,on,model,81
10.0,0.0,False,1.0548264325212529,0.3,0.7385396918839665,goal,False,52,2.3063595770309435,-2.2922559415696884,0,,0.0,0.0,False,1.0,on,model,82
9.999999999999998,0.0,False,0.03670725630003924,0.2069063688023984,2.2276882119282146,collision:target,True,24,1.8727200555160985,0.725054622839187,0,,0.0,0.0,False,0.5,on,model,83
8.83139309084667,0.0,False,0.7870190103627532,0.202885344932914,1.8573104663467759,goal,False,52,2.1441764975512694,-2.075391606346005,12,49.0,1.5959418902105433,12.221589836649713,False,1.0,on,model,84
10.065815973750352,0.0,False,1.1594090426277182,-0.20986959781168124,0.08432640764219702,goal,False,51,1.680587235910565,-1.615153397673023,0,,0.0,0.0,False,1.0,on,model,85
9.738897568960214,0.0,False,0.4570427385228544,-0.015184296403768172,0.7344981013472662,goal,False,54,2.0145580921585573,-2.0144057921248266,0,,0.0,0.0,False,1.0,on,model,86
10.073354366676945,0.0,False,1.8903711810709838,0.2402799145861965,0.7342476352441356,goal,False,52,2.8306455142146385,-2.7312252249930222,0,,0.0,0.0,False,1.0,on,model,87
9.318383678891736,0.0,False,0.660787727619307,-0.07790998302950011,1.7760973000612201,goal,False,51,2.619032334536909,-2.5923945258397483,0,,0.0,0.0,False,1.0,on,model,88
9.999999999999998,0.0,False,0.5039496003729844,0.2614786597960627,2.9677548133350573,goal,False,60,0.9973134924963792,0.9914178981681541,13,57.0,0.6729265764660006,7.918914927342996,False,0.75,on,model,89
9.839076820256432,0.0,False,1.8533873149793867,0.2119228017218523,0.5328625598898333,goal,False,52,2.9169544768266773,-2.8824935784894983,0,,0.0,0.0,False,1.0,on,model,90
10.0,0.0,False,1.3472959214865994,0.1106670748556778,1.0528402982276404,goal,False,50,2.4309930671261015,-2.4179145152256996,0,,0.0,0.0,False,1.0,on,model,91
9.937502239057377,0.0,False,0.04001909622158317,-0.10071937986940316,2.059432831484826,goal,False,51,2.1222020264885737,-1.9842398685673286,24,46.0,0.8516392967949303,10.209395185626676,False,1.0,on,model,92
9.82909500208929,0.0,False,1.7471811503729884,0.019123959235535268,2.0150091874499196,goal,False,55,2.266681139896418,2.247887997897766,0,,0.0,0.0,False,1.0,on,model,93
10.011075420279257,0.0,False,1.3391572103818132,0.3,2.008477160655289,goal,False,57,2.5260096106280803,2.3974915286488305,0,,0.0,0.0,False,1.0,on,model,94
9.853404445256638,0.0,False,1.3960193236397112,0.19971112737063357,1.1028896637731784,goal,False,52,2.521066292488069,-2.4881338982594756,0,,0.0,0.0,False,1.0,on,model,95
10.0,0.0,False,1.8290081990792668,0.11979964498546779,2.5747585071736596,goal,False,57,2.480471785621979,2.4356279128911713,0,,0.0,0.0,False,1.0,on,model,96
10.007113401454978,0.0,False,0.3852504113926303,-0.013329980841127687,1.1399368522414053,goal,False,51,1.9607042111864534,-1.9585390688372204,0,,0.0,0.0,False,1.0,on,model,97
10.162189625613772,0.0,False,0.6135191627434522,0.2429982697362038,1.4962639873200398,goal,False,57,2.044431531725163,2.0340676758664915,0,,0.0,0.0,False,1.0,on,model,98
10.0,0.0,False,0.14137351270705856,-0.1248821710963407,1.755689821729227,goal,False,51,2.3541115203886473,-2.311408884516264,0,,0.0,0.0,False,1.0,on,model,99
5.044964366615236,22.396864207356074,True,1.1610102603999974,0.13992918412351865,1.8675115443117916,goal,False,95,0.9560862517926783,0.9559572043035945,0,,0.0,0.0,False,0.9523809523809523,off,follower,0
4.999999999999998,-31.14206403956255,True,1.1532522249845545,-0.015742392875975175,0.4530804999395687,goal,False,93,0.9982769194210288,-0.9975689367740527,0,,0.0,0.0,False,0.9375,off,follower,1
5.0,8.138851896814414,False,1.0548264325212529,0.3,1.9191923453505302,goal,False,91,0.7943142259727087,-0.7519752458294546,0,,0.0,0.0,False,0.8823529411764706,off,follower,2
4.999999999999999,30.305572616163474,True,0.03670725630003924,0.2069063688023984,1.243484512023715,collision:target,True,30,1.8531680477905785,-0.09753338433620584,0,,0.0,0.0,False,0.0,off,follower,3
4.415696545423335,-19.25205912183695,False,0.7870190103627532,0.202885344932914,0.204593198287048,collision:target,True,29,1.8270923183750332,-0.603205796149903,0,,0.0,0.0,False,0.17647058823529416,off,follower,4
5.032907986875176,38.869121074676514,True,1.1594090426277182,-0.20986959781168124,1.5602484607147946,goal,False,72,1.1843034677116953,1.1660821091877207,0,,0.0,0.0,False,0.8333333333333334,off,follower,5
4.869448784480107,44.811705350875854,True,0.4570427385228544,-0.015184296403768172,2.132333492479263,collision:target,True,30,1.503431673179919,0.5768725387094931,0,,0.0,0.0,False,0.1578947368421053,off,follower,6
5.0366771833384725,33.02159070968628,True,0.8932258039252212,0.2402799145861965,2.3311329304691903,collision:target,True,32,1.8610171705271394,0.15205291102892562,0,,0.0,0.0,False,0.16666666666666663,off,follower,7
4.659191839445868,22.09088059648826,True,0.5419955389240594,-0.07790998302950011,1.357491189928689,collision:target,True,28,1.9103202214931054,0.36347440581104384,0,,0.0,0.0,False,0.0625,off,follower,8
4.999999999999999,-4.9761759547219375,False,0.37413948972481004,0.2614786597960627,0.27780067760778837,collision:target,True,34,1.8277052925517354,-0.07816956403384798,0,,0.0,0.0,False,0.1578947368421053,off,follower,9
5.0,27.74596505443528,True,1.3472959214865994,0.1106670748556778,1.4386908199627622,goal,False,68,1.3424792081694121,-1.3400129515502905,0,,0.0,0.0,False,0.8666666666666667,off,follower,10
4.968751119528688,-16.78141914067757,False,0.04001909622158317,-0.10071937986940316,0.9083117904456524,collision:target,True,27,1.895991054421478,0.3708459186388859,0,,0.0,0.0,False,0.125,off,follower,11
4.914547501044645,-41.82861685752869,True,1.1675514419324189,0.019123959235535268,1.737416984116433,goal,False,91,0.8161352861926778,-0.8148112871582092,0,,0.0,0.0,False,0.9459459459459459,off,follower,12
5.005537710139628,24.46288421027566,True,1.3391572103818132,0.3,0.3525620446318018,goal,False,85,1.541096058577292,1.5410687353221009,0,,0.0,0.0,False,0.8108108108108107,off,follower,13
4.926702222628319,-9.245457058804845,False,1.3960193236397112,0.19971112737063357,0.2010431885509626,goal,False,84,1.1291295913377948,-1.1080530755454923,0,,0.0,0.0,False,0.875,off,follower,14
5.0,27.337535062502525,True,1.8290081990792668,0.11979964498546779,2.179815200492832,goal,False,68,1.8308285067193208,1.8225188160556078,0,,0.0,0.0,False,1.0,off,follower,15
5.081094812806886,-12.579800621547006,False,0.014278637154533813,0.2429982697362038,2.155613237001119,collision:target,True,32,1.8668939192968683,0.21726979285218734,0,,0.0,0.0,False,0.0,off,follower,16
5.0,47.818204164505005,True,1.0531590099560793,-0.1248821710963407,2.428734295492583,goal,False,85,0.831284940679626,0.8289271302433017,0,,0.0,0.0,False,0.7647058823529411,off,follower,17
4.714898798648277,-14.079746443687108,False,0.08594449996880371,0.12672654993158367,0.8810082058900985,collision:target,True,34,1.862718140280415,0.24358833055928394,0,,0.0,0.0,False,0.11111111111111116,off,follower,18
4.688847854912078,-33.02159070968628,True,1.3885356859153797,-0.055924567955791565,1.9587026880049843,goal,False,96,1.1690175910070644,-1.1616616154175259,0,,0.0,0.0,False,0.6923076923076923,off,follower,19
6.053957239938283,3.595296311034113,False,1.1610102603999974,0.13992918412351865,2.7731019001431094,goal,False,69,1.161582555997558,1.1506353505953546,0,,0.0,0.0,False,0.9285714285714286,off,follower,20
6.0,-31.14206403956255,True,1.1532522249845545,-0.015742392875975175,0.4461029519771688,goal,False,67,1.068022666591015,-1.0664017296416988,0,,0.0,0.0,False,0.8857142857142857,off,follower,21
5.999999999999999,8.138851896814414,False,1.0548264325212529,0.3,1.7573114153058005,collision:target,True,37,0.7274173661270636,-0.7050557056363503,0,,0.0,0.0,False,0.9,off,follower,22
5.999999999999999,21.617038249969482,True,0.03670725630003924,0.2069063688023984,1.49479252952721,collision:target,True,24,1.8426532614588578,0.19307576617459005,0,,0.0,0.0,False,0.9090909090909091,off,follower,23
5.298835854508,-18.827308416366577,False,0.7870190103627532,0.202885344932914,0.16380063609331724,collision:target,True,28,1.8684302730690479,-0.6150848226615949,0,,0.0,0.0,False,0.1875,off,follower,24
6.039489584250211,27.27047324180603,True,1.1594090426277182,-0.20986959781168124,1.052135273839015,goal,False,69,1.1837189583515944,1.1687007869714217,0,,0.0,0.0,False,0.7857142857142857,off,follower,25
5.843338541376127,30.133899450302124,True,0.4570427385228544,-0.015184296403768172,1.742994799140435,collision:target,True,33,1.1196210357539234,0.6751548344497941,0,,0.0,0.0,False,0.2272727272727273,off,follower,26
6.044012620006167,18.827308416366577,False,0.5317459855422795,0.2402799145861965,3.140124023646266,collision:target,True,33,1.3662749729939356,-0.7512377567998475,0,,0.0,0.0,False,0.7777777777777778,off,follower,27
5.591030207335043,22.09088059648826,True,0.011739362685243115,-0.07790998302950011,2.5774471521499973,collision:target,True,31,1.822786259839702,-0.0901774700561658,0,,0.0,0.0,False,0.0,off,follower,28
6.0,-4.9761759547219375,False,0.37413948972481004,0.2614786597960627,0.4017462815837207,collision:target,True,36,1.8542900268291989,0.04290031759350532,0,,0.0,0.0,False,0.0,off,follower,29
5.9034460921538585,33.02159070968628,True,1.4743688155362717,0.2119228017218523,2.815302681397642,collision:target,True,30,1.7940035307092024,-0.5270180477592252,0,,0.0,0.0,False,0.8,off,follower,30
6.0,21.617038249969482,True,1.3472959214865994,0.1106670748556778,1.3607572129586767,goal,False,87,1.2851340429862628,-1.2841008690946085,0,,0.0,0.0,False,0.8974358974358975,off,follower,31
5.962501343434427,-16.78141914067757,False,0.04001909622158317,-0.10071937986940316,0.8574208062921163,collision:target,True,27,1.900139987024999,0.36592129527730405,0,,0.0,0.0,False,0.06666666666666665,off,follower,32
5.897457001253573,-30.133899450302124,True,0.8918293425608059,0.019123959235535268,2.0206855300626665,goal,False,68,0.9347346055413389,0.9345825235582899,0,,0.0,0.0,False,0.5652173913043479,off,follower,33
6.006645252167553,24.46288421027566,True,1.3391572103818132,0.3,0.5054445884933985,goal,False,85,1.5564014176966732,1.5506918414926796,0,,0.0,0.0,False,0.8055555555555556,off,follower,34
5.912042667153984,-9.245457058804845,False,1.3960193236397112,0.19971112737063357,0.08799434021598847,goal,False,69,1.1209633563917665,-1.1155900937359529,0,,0.0,0.0,False,0.8064516129032258,off,follower,35
5.999999999999998,27.337535062502525,True,1.8290081990792668,0.11979964498546779,2.238790417516167,goal,False,69,1.851502917063017,1.8383291854414197,0,,0.0,0.0,False,1.0,off,follower,36
6.004268040872987,-35.9333860874176,True,1.2199365365344372,-0.013329980841127687,3.0036426239536964,collision:target,True,26,1.2328942298391719,-0.6343363281376825,0,,0.0,0.0,False,0.07692307692307687,off,follower,37
6.0973137753682645,-12.579800621547006,False,0.6135191627434522,0.2429982697362038,2.7982214948936717,goal,False,87,0.8092341241385157,0.8035909000142494,0,,0.0,0.0,False,0.7142857142857143,off,follower,38
5.999999999999999,35.9333860874176,True,0.14137351270705856,-0.1248821710963407,2.9053761038647314,collision:target,True,26,1.8306962689209743,-0.40306256195895535,0,,0.0,0.0,False,1.0,off,follower,39
7.06295011326133,3.595296311034113,False,1.1610102603999974,0.13992918412351865,2.851247109430124,goal,False,67,1.1878104925056887,1.1507322637657496,0,,0.0,0.0,False,0.9230769230769231,off,follower,40
6.999999999999999,-24.43147301673889,True,0.5309420280403896,-0.015742392875975175,3.223193315854829,collision:target,True,29,1.249899906246401,0.6917402435204584,0,,0.0,0.0,False,0.3076923076923077,off,follower,41
6.999999999999998,8.138851896814414,False,1.0548264325212529,0.3,1.595081330863677,goal,False,71,1.0302719853852227,-1.0280251040255939,0,,0.0,0.0,False,1.0,off,follower,42
6.999999999999999,10.60754656791687,False,0.03670725630003924,0.2069063688023984,1.7772947214704737,collision:target,True,29,1.8178466148001533,-0.019310514117882815,0,,0.0,0.0,False,0.0,off,follower,43
6.181975163592668,-5.253220796585083,False,0.7870190103627532,0.202885344932914,1.3311735029671445,collision:target,True,29,1.7281402323907964,-0.701034845016458,0,,0.0,0.0,False,0.5882352941176471,off,follower,44
7.046071181625245,13.322453498840332,False,1.1594090426277182,-0.20986959781168124,0.3619683867951746,goal,False,65,1.1871834760771383,1.16702863616525,0,,0.0,0.0,False,0.8148148148148149,off,follower,45
6.817228298272148,18.827308416366577,False,0.4570427385228544,-0.015184296403768172,1.3934809941736856,collision:target,True,24,1.7687735862461877,0.2987093951381515,0,,0.0,0.0,False,0.23076923076923073,off,follower,46
7.05134805667386,5.253220796585083,False,1.8903711810709838,0.2402799145861965,2.047424130861616,goal,False,69,2.0890925095364112,-2.0886878102552346,0,,0.0,0.0,False,1.0,off,follower,47
6.522868575224217,13.322453498840332,False,0.660787727619307,-0.07790998302950011,2.775181935994418,collision:target,True,26,0.9548806321665904,-0.717877414673474,0,,0.0,0.0,False,0.4,off,follower,48
7.0,-4.9761759547219375,False,0.37413948972481004,0.2614786597960627,0.5265476536745171,collision:target,True,35,1.8366792652503687,-0.11682480495906832,0,,0.0,0.0,False,0.0,off,follower,49
6.887353774179502,21.617038249969482,True,0.8568397995754622,0.2119228017218523,2.5122129871111047,collision:target,True,31,1.878189105662669,-0.6737472373523262,0,,0.0,0.0,False,0.8571428571428572,off,follower,50
6.999999999999998,7.9177772998809814,False,1.3472959214865994,0.1106670748556778,1.2564277891946267,goal,False,67,1.3400750653788593,-1.3398022169112855,0,,0.0,0.0,False,0.8666666666666667,off,follower,51
6.956251567340164,-13.322453498840332,False,0.04001909622158317,-0.10071937986940316,0.24893884124725998,collision:target,True,22,1.8316784550678815,0.27980631276673024,0,,0.0,0.0,False,0.09999999999999998,off,follower,52
6.880366501462503,-16.062408685684204,False,0.8918293425608059,0.019123959235535268,0.8445629317310855,goal,False,71,0.9677945910065676,0.9060321124068761,0,,0.0,0.0,False,0.64,off,follower,53
7.007752794195478,21.617038249969482,True,1.3391572103818132,0.3,0.763071530821151,goal,False,68,1.3833234850472864,1.3827975540745636,0,,0.0,0.0,False,0.7586206896551724,off,follower,54
6.897383111679649,-9.245457058804845,False,1.3960193236397112,0.19971112737063357,0.03286080424149009,goal,False,68,1.1169824243404602,-1.1055049088897047,0,,0.0,0.0,False,0.7931034482758621,off,follower,55
6.999999999999999,21.617038249969482,True,1.8290081990792668,0.11979964498546779,2.3208749152255645,goal,False,68,1.8455053168095163,1.837921415118969,0,,0.0,0.0,False,1.0,off,follower,56
7.004979381018484,-24.43147301673889,True,0.3852504113926303,-0.013329980841127687,2.149081141602398,collision:target,True,30,1.924124400467737,0.4980463015188822,0,,0.0,0.0,False,0.07692307692307687,off,follower,57
7.113532737929641,-12.579800621547006,False,0.6135191627434522,0.2429982697362038,2.9305807751197985,goal,False,68,0.9744064479556779,0.9714767229017709,0,,0.0,0.0,False,0.6666666666666667,off,follower,58
6.999999999999999,21.617038249969482,True,0.14137351270705856,-0.1248821710963407,2.491319907390909,collision:target,True,26,1.890920155530789,-0.349469058168578,0,,0.0,0.0,False,0.6428571428571428,off,follower,59
8.071942986584375,3.595296311034113,False,1.1610102603999974,0.13992918412351865,2.9293931245385814,goal,False,67,1.168199833656145,1.1341799019754129,0,,0.0,0.0,False,1.0,off,follower,60
7.999999999999998,-13.322453498840332,False,0.5309420280403896,-0.015742392875975175,2.3081979540205775,collision:target,True,28,1.5745345970968287,0.6791718734932216,0,,0.0,0.0,False,0.23076923076923073,off,follower,61
7.999999999999998,0.0,False,1.0548264325212529,0.3,1.0667678011754353,goal,False,87,0.7716731841762909,-0.7613204172457718,0,,0.0,0.0,False,0.9,off,follower,62
7.999999999999998,0.0,False,0.03670725630003924,0.2069063688023984,2.035787151440009,collision:target,True,25,1.820776613222264,0.16666133170156544,0,,0.0,0.0,False,0.0,off,follower,63
7.065114472677336,0.0,False,0.7870190103627532,0.202885344932914,1.8861367209077287,collision:target,True,29,1.4727317068549308,-0.7333854427905667,0,,0.0,0.0,False,0.7058823529411764,off,follower,64
8.052652779000283,0.0,False,1.1594090426277182,-0.20986959781168124,0.31817068120761766,goal,False,68,1.1655260169145096,1.1513601135224196,0,,0.0,0.0,False,0.7692307692307692,off,follower,65
7.7911180551681705,7.9177772998809814,False,0.4570427385228544,-0.015184296403768172,1.0177130699873749,collision:target,True,23,1.8422530227956733,0.2995676265546494,0,,0.0,0.0,False,0.0,off,follower,66
8.058683493341555,0.0,False,1.8903711810709838,0.2402799145861965,1.0121107522667172,goal,False,69,1.910173921628808,-1.899833841411939,0,,0.0,0.0,False,1.0,off,follower,67
7.45470694311339,0.0,False,0.660787727619307,-0.07790998302950011,1.733391300825961,collision:target,True,25,0.9939116844052318,-0.6831068004522163,0,,0.0,0.0,False,0.3571428571428571,off,follower,68
8.0,-4.9761759547219375,False,0.5039496003729844,0.2614786597960627,3.546243243762698,collision:target,True,28,1.114598076197933,0.7316640710413541,0,,0.0,0.0,False,1.0,off,follower,69
7.871261456205144,10.60754656791687,False,1.8533873149793867,0.2119228017218523,2.943277697468197,goal,False,66,2.3437395718446896,-2.3436842856027362,0,,0.0,0.0,False,1.0,off,follower,70
7.999999999999998,0.0,False,1.3472959214865994,0.1106670748556778,1.169571502351377,goal,False,68,1.3577415375028676,-1.3562083584182147,0,,0.0,0.0,False,0.9,off,follower,71
7.950001791245903,0.0,False,0.04001909622158317,-0.10071937986940316,1.9538597628432226,collision:target,True,22,1.8412825277643041,-0.22365219963782357,0,,0.0,0.0,False,0.0,off,follower,72
7.863276001671432,-5.253220796585083,False,1.7471811503729884,0.019123959235535268,2.594275756406234,goal,False,68,1.7600160520782822,1.7580111568027779,0,,0.0,0.0,False,0.9642857142857143,off,follower,73
8.008860336223405,10.60754656791687,False,1.3391572103818132,0.3,1.3212296107553778,goal,False,67,1.393900804929353,1.3853899125735958,0,,0.0,0.0,False,0.75,off,follower,74
7.882723556205311,0.0,False,1.3960193236397112,0.19971112737063357,1.3344236595052892,goal,False,69,1.3678792700317528,-1.3546591316422218,0,,0.0,0.0,False,1.0,off,follower,75
