#{"t_start": 1787072221.770387, "env_id": "None"}
r,l,t
-993.7937,64,670.706073
100.504395,190,670.725073
-988.4302,76,670.755646
-972.59735,123,670.773619
-997.2877,166,671.17616
-987.921,78,671.426502
-986.34076,82,671.498681
-974.3898,225,671.524664
90.24395,197,671.591732
-965.0806,138,671.716921
-967.4553,132,672.063346
-993.62805,64,672.416316
100.354095,195,672.631695
-976.341,115,672.72519
-984.3051,124,672.796473
-969.1163,145,673.118319
104.689766,190,673.130324
-990.8692,71,673.143332
102.9978,190,673.388266
-977.652,141,673.480323
-973.8521,116,701.208688
-970.589,123,701.274719
-976.77466,106,701.446115
100.67009,191,701.531258
103.094124,198,701.642941
96.42837,223,701.729475
-991.841,68,701.898102
-998.4519,194,701.937613
96.03611,202,702.278706
-977.8572,109,702.499613
-990.58,91,702.626198
-988.81396,76,702.644079
-981.06866,122,702.704567
-989.506,160,702.714088
-990.3534,72,703.375264
-990.4023,182,703.669698
-972.86926,139,703.795746
-988.387,165,703.823295
82.087456,245,703.990111
103.95147,186,704.382297
106.217964,188,704.425848
-970.5113,124,704.888036
-976.4739,130,705.112681
-966.963,251,705.133197
99.91253,191,705.26082
-971.9003,128,705.650746
98.28602,198,705.699878
-965.85474,144,705.763389
101.58004,202,705.907471
-966.1227,166,706.362983
-981.3715,95,706.518012
-987.7982,177,706.677818
-991.585,182,706.704832
-983.40753,98,706.751364
106.276344,189,706.900394
-993.3636,66,706.954964
-990.16974,74,707.196278
102.437805,183,707.377255
104.639404,209,707.504687
-975.93115,116,707.768492
-977.22565,113,707.790346
-969.5225,127,708.077093
-985.2188,85,708.29436
104.88685,189,708.415617
-989.38446,74,708.468137
-984.3008,91,708.861685
-963.5857,223,708.95021
98.67011,207,709.015618
-991.2171,70,709.041135
96.81375,192,709.068161
101.10358,198,709.520262
-977.36993,111,709.875674
-975.1131,110,710.074099
-970.4558,140,710.231908
101.25947,212,710.290456
-948.3868,240,710.413532
101.87724,185,710.693916
-1009.1031,196,710.837983
100.58845,203,711.359439
-985.5562,173,711.425895
-998.63434,154,711.705395
-975.72076,109,711.715388
106.852455,211,711.982832
-992.56934,66,712.061084
-969.4614,132,712.103277
-982.50494,96,712.298691
-991.8301,68,712.37509
-991.5543,70,712.406994
87.65574,224,712.532273
-967.0326,268,712.764081
-983.7483,89,712.969766
-985.03796,101,713.348092
-979.01605,107,713.51373
-969.03516,161,713.650682
101.98732,199,714.07541
101.38401,189,714.420567
97.09527,185,714.589515
-960.10187,249,714.888536
-980.288,156,715.079607
-979.77814,153,715.180243
102.573456,219,715.189185
95.71584,188,715.232785
-971.5434,119,715.327884
-992.8758,67,715.931299
-984.7123,86,716.085577
-1007.2248,167,716.162058
-982.3885,98,716.190497
-981.14453,154,716.215686
-973.6013,114,716.441446
99.589905,196,716.803551
-982.5625,91,716.980644
-992.92633,66,717.057074
98.81956,210,717.099624
-965.8578,147,717.399036
94.20967,194,717.685401
-978.41797,112,717.805402
103.007065,190,717.87028
-975.6057,108,717.989349
97.754715,211,718.073189
-979.0567,99,718.254152
99.84246,196,718.638505
104.83381,186,718.658696
-972.7178,126,718.71421
-968.71454,132,719.044965
105.748886,193,719.349835
103.637535,186,719.359501
-980.26373,101,719.51695
105.481224,197,746.018719
-980.791,109,746.29633
-992.66736,164,746.320523
98.984245,229,746.45506
106.72495,197,746.621716
-970.7121,132,746.835032
-990.0382,161,747.249266
99.65542,209,747.475257
100.39195,207,747.725614
101.469345,199,747.941571
75.65206,203,748.086404
-988.6935,229,748.13955
97.650185,204,748.247063
-988.56354,112,748.575288
101.6332,191,748.704538
-974.2339,247,748.765452
95.82438,199,748.979682
-991.022,70,749.247462
98.495125,192,749.434505
90.59922,204,749.712453
92.57436,194,749.806376
-980.38196,129,749.823399
-990.86285,70,750.039437
-980.7302,132,750.088135
-983.31116,243,750.106668
95.60955,218,750.372078
-990.048,72,750.423674
-994.82166,100,750.568324
96.58852,221,751.154068
-986.7604,153,751.356418
96.26026,212,751.639168
95.046005,197,751.771244
-994.1051,170,751.822118
89.305115,213,751.921743
99.25692,198,752.099979
95.83701,232,752.539565
-975.8665,117,752.618623
-987.5456,80,752.769122
92.06627,199,752.809343
-961.6008,229,753.265478
-991.08307,70,753.403245
95.4217,194,753.446845
106.98707,216,753.585862
95.35133,199,753.596423
-969.45905,137,753.769406
-993.7877,143,753.979478
-977.08527,177,754.021042
-990.6466,135,754.426041
-982.9935,143,754.637067
-980.402,138,754.637067
-987.2465,131,754.900126
-989.2013,112,754.95084
-988.4173,123,755.079288
